"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond"
58,7.871953847507636,7.841591290107125,9.027162938292214,8.43437711419967,0.703309426523308,0,0,0,0,0,0,0,0,0,1.2841972752231214
59,7.9828945100307465,6.553284911060718,12.200372984993432,9.376828948027075,0.8632590230585969,0,0,0,0,0,0,0,0,0,1.166843312689717
60,7.590945017337799,6.455455997103382,10.243750138183117,8.34960306764325,0.8580180617389223,0,0,0,0,0,0,0,0,0,1.3616689310202403
61,7.390463458167182,7.520100685070125,9.100995443682331,8.31054806437623,0.8719594676985748,0,0,0,0,0,0,0,0,0,1.3449796156106846
62,6.600190430879593,6.297761666452413,9.714865892917489,8.00631377968495,0.7896714009350271,0,0,0,0,0,0,0,0,0,1.4093492051211762
63,7.409282546242078,7.442061154686651,10.153391236791325,8.797726195738989,0.8294226193402091,0,0,0,0,0,0,0,0,0,1.1264554211489037
64,6.319549925625324,7.20369029934839,10.906692018656056,9.055191159002224,0.707433426504227,0,0,0,0,0,0,0,0,0,1.2207733691542828
65,8.130984827876091,5.903762752486592,11.068790943333328,8.48627684790996,1.010772547017041,0,0,0,0,0,0,0,0,0,1.4093083218008766
66,8.810126256942748,7.507006109544747,12.358523748271137,9.932764928907943,1.0406888139246546,0,0,0,0,0,0,0,0,0,1.5470982473674937
67,7.355452011613285,6.121658704157481,10.37029173024953,8.245975217203506,0.9211696748919147,0,0,0,0,0,0,0,0,0,1.802875178355329
68,8.696113799299512,6.252939889522679,14.261385919263814,10.257162904393246,1.084486822659519,0,0,0,0,0,0,0,0,0,1.6732005906282108
69,8.528926461935043,6.371835616322316,13.088785506851377,9.730310561586846,1.0476753476506557,0,0,0,0,0,0,0,0,0,1.5409465515894023
70,8.648373529314995,7.495246304604095,10.517699168179432,9.006472736391762,0.9868019387057206,0,0,0,0,0,0,0,0,0,1.4824382858769802
71,7.9576292634010315,6.002484262103216,9.950449657977886,7.976466960040553,1.0231405738373949,0,0,0,0,0,0,0,0,0,1.7614818563854773
72,9.626021146774292,8.134505245059907,14.518696599496115,11.326600922278013,1.1951707701936447,0,0,0,0,0,0,0,0,0,1.5663237792677593
73,7.114132612943649,5.989523510887182,8.254987217296675,7.122255364091928,0.7902244048222871,0,0,0,0,0,0,0,0,0,1.1849360969866398
74,7.487749591469765,7.403894116019853,8.822002673228134,8.112948394623992,0.7545039723656832,0,0,0,0,0,0,0,0,0,1.0953905947232467
75,6.3343442958943985,6.102898117700143,9.375583446716702,7.739240782208421,0.7120449128630005,0,0,0,0,0,0,0,0,0,1.4086087040626292
76,7.470049577099936,6.2206387127218195,11.538510064980025,8.879574388850923,0.8476403826551083,0,0,0,0,0,0,0,0,0,1.601161498269784
77,7.450435981154442,6.340186626843799,11.479105997707205,8.909646312275504,0.7956284561803194,0,0,0,0,0,0,0,0,0,1.1608998154686767
78,7.732157200574875,7.4395943367421316,8.645396943067308,8.04249563990472,0.8102886332319559,0,0,0,0,0,0,0,0,0,1.1007197757766065
79,6.830265216529369,6.195555820542629,8.039077957920375,7.1173168892315015,0.757649785800179,0,0,0,0,0,0,0,0,0,1.331700393887732
80,7.735107370785305,6.9010442323068455,11.243912593856475,9.07247841308166,0.8924509843904145,0,0,0,0,0,0,0,0,0,1.3348749128459205
81,8.673158781869072,5.904136274109679,10.709626237467699,8.30688125578869,1.0626505838607134,0,0,0,0,0,0,0,0,0,1.5476851708165398
82,9.141919887982882,7.51006796890732,10.971486310703556,9.240777139805438,1.0639565533211435,0,0,0,0,0,0,0,0,0,1.4558060282559377
83,7.709585420290629,6.12229679859643,10.398197085594129,8.26024694209528,0.9569109415013933,0,0,0,0,0,0,0,0,0,1.8005359384470405
84,9.472898443539938,6.254070433841285,14.126953002666312,10.190511718253797,1.1648216706682097,0,0,0,0,0,0,0,0,0,1.6652523136001527
85,8.828811492238726,6.372177740649902,12.193770949566447,9.282974345108174,1.0717580785576621,0,0,0,0,0,0,0,0,0,1.4926691831815082
86,8.974931597709656,7.49581598506273,9.834085569399,8.664950777230866,1.025689467429088,0,0,0,0,0,0,0,0,0,1.4594291911296169
87,8.110135384968348,6.002681173717111,9.536026183078421,7.769353678397766,1.0168649827293714,0,0,0,0,0,0,0,0,0,2.0242682672518724
88,10.702331326224588,8.141101489058492,14.686117945247256,11.413609717152877,1.3177796720527242,0,0,0,0,0,0,0,0,0,1.5748456180971384
89,7.662839208330427,5.996387248588505,8.235386357403323,7.115886802995914,0.8585036914651275,0,0,0,0,0,0,0,0,0,1.2027400547330704
90,7.805897414684296,7.436287068762371,8.749614646486213,8.092950857624292,0.772395950936058,0,0,0,0,0,0,0,0,0,1.0858140521173059
91,6.677167042096456,6.108059456138842,9.40720224241484,7.7576308492768415,0.7395092723244583,0,0,0,0,0,0,0,0,0,1.3885889691583166
92,8.267870088418325,6.239599941939155,11.531537605100167,8.88556877351966,0.9264003955468487,0,0,0,0,0,0,0,0,0,1.5829318965237207
93,7.870282735143389,6.343955962265489,11.49463010073698,8.919293031501239,0.862488283904781,0,0,0,0,0,0,0,0,0,1.142108969488144
94,8.058011531829834,7.459958738134165,8.66824033335141,8.064099535742786,0.8370470734856299,0,0,0,0,0,0,0,0,0,1.1030114862926443
95,7.098441694464002,6.209019636465247,7.926334044887335,7.06767684067629,0.7658258462758055,0,0,0,0,0,0,0,0,0,1.3215853161281124
96,8.330633680025736,6.92458039923037,11.11727472987624,9.020927564553304,0.9542797584155082,0,0,0,0,0,0,0,0,0,1.3542941756178142
97,8.89528397952809,7.045355820188943,10.541124353030524,8.793240086609734,0.910816240697161,0,0,0,0,0,0,0,0,0,1.1376976965789274
98,8.35553150427969,6.509118416423625,9.51131592286359,8.010217169643607,0.990894544401529,0,0,0,0,0,0,0,0,0,1.54887489435731
99,8.179139543982114,7.017108888531266,8.046642624350481,7.531875756440871,0.9622324371868501,0,0,0,0,0,0,0,0,0,1.2234841322468217
100,8.222371478875479,7.532419870147594,10.47270544672643,9.00256265843701,0.9880425811249941,0,0,0,0,0,0,0,0,0,1.1761591954291815
101,7.954311649004619,6.335900513776121,8.988662753866848,7.662281633821486,0.9175687606177747,0,0,0,0,0,0,0,0,0,1.1884643687063137
102,9.050956151064705,7.553082624713449,12.038652917985797,9.795867771349622,0.9985572594150687,0,0,0,0,0,0,0,0,0,1.3574736877528746
103,9.443855100207859,7.597662869606488,9.064624177001196,8.331143523303842,1.0077661457638285,0,0,0,0,0,0,0,0,0,1.0828593231034853
104,7.763546855826127,6.283263732133897,10.672919567460408,8.478091649797152,0.8898396456556442,0,0,0,0,0,0,0,0,0,1.162863830745684
105,8.305804875161913,7.04519519550577,9.307019070589035,8.176107133047402,0.9098179340478549,0,0,0,0,0,0,0,0,0,1.135338218392393
106,8.176912834769801,6.5089592127033225,9.924249478134278,8.2166043454188,1.0014139663558679,0,0,0,0,0,0,0,0,0,1.5978532524126077
107,8.77199844753041,7.016773209465124,10.530177087800357,8.77347514863274,1.0348152159543862,0,0,0,0,0,0,0,0,0,1.2648719060617672
108,8.263463503784603,7.5322315465704985,10.4625751434765,8.9974033450235,1.033932943484588,0,0,0,0,0,0,0,0,0,1.192591622995818
109,9.173512697219849,7.6695418330617,10.011320356954846,8.84043109500827,1.0295091996989691,0,0,0,0,0,0,0,0,0,1.190942972229161
110,8.993239949731265,7.553156412280846,9.122052387174337,8.33760439972759,1.007360655210737,0,0,0,0,0,0,0,0,0,1.359406615923193
111,9.450547695159912,7.597570735220308,9.350535275915249,8.47405300556778,1.0685009353184902,0,0,0,0,0,0,0,0,0,1.1769426291248697
112,7.3714201715257435,6.283257648425306,8.865620281345958,7.5744389648856325,0.8817528482172547,0,0,0,0,0,0,0,0,0,1.1741464004453317
113,8.505971829096476,7.046087263038395,11.804535871392114,9.425311567215253,0.838415165828787,0,0,0,0,0,0,0,0,0,1.215803304854483
114,8.343793749809265,6.509515917953854,10.777048703903157,8.643282310928507,0.9715353063508658,0,0,0,0,0,0,0,0,0,1.376666451729817
115,8.849019050598145,7.017182123468917,13.528902211891708,10.273042167680314,1.0665165220903163,0,0,0,0,0,0,0,0,0,1.4179486667125605
116,7.8254922303286465,7.530159688432122,9.323082707729299,8.426621198080708,0.8724462133648431,0,0,0,0,0,0,0,0,0,1.4124073802350194
117,9.23377268964594,7.67073521338044,10.537094075233432,9.103914644306935,0.9838006144657091,0,0,0,0,0,0,0,0,0,1.2639288555245098
118,8.478261205283077,7.551966800353875,11.00492731479969,9.278447057576782,0.8200985069130545,0,0,0,0,0,0,0,0,0,1.1587699449829592
119,8.609035104513168,7.516314664257721,11.406076914964842,9.46119578961128,0.9636022825860607,0,0,0,0,0,0,0,0,0,1.32378366249581
120,7.33709008877094,6.28428290760138,10.798362197553724,8.541322552577553,0.7955639438519289,0,0,0,0,0,0,0,0,0,1.2610246858105227
121,8.821550567944845,7.0454255420115555,12.491510408184231,9.768467975097893,0.9749833155363659,0,0,0,0,0,0,0,0,0,1.203242386252439
122,8.680372794469198,6.508713872907191,11.907363436870103,9.208038654888647,1.0848590853998046,0,0,0,0,0,0,0,0,0,1.5175585315664255
123,9.150373653932052,7.0175595054183475,11.869968542407095,9.44376402391272,1.1023324124503178,0,0,0,0,0,0,0,0,0,1.2976182340224047
124,9.011495687744834,7.5324160858688245,11.151087936106007,9.341752010987415,1.0837976539565604,0,0,0,0,0,0,0,0,0,1.2070548597476343
125,9.780992963097312,7.669460141855285,11.42293830313496,9.546199222495122,1.098987654003475,0,0,0,0,0,0,0,0,0,1.2334092283507494
126,8.82450823027354,7.555262419083026,8.456117327587842,8.005689873335434,0.9745246029022699,0,0,0,0,0,0,0,0,0,1.431224474718217
127,10.330315808455149,7.516575213995338,13.467300841951335,10.491938027973337,1.1428864234626557,0,0,0,0,0,0,0,0,0,1.5176113874545976
128,7.8511153023976545,6.284130119045868,8.506367403726244,7.395248761386057,0.9205487336225352,0,0,0,0,0,0,0,0,0,1.2298492692482401
129,9.173887550830841,7.171920647071882,12.971076141075274,10.071498394073581,1.062067056615097,0,0,0,0,0,0,0,0,0,1.5335475099110967
130,10.162336679605337,7.558307271545475,12.106723230959538,9.83251525125251,1.1345702368646733,0,0,0,0,0,0,0,0,0,1.4285831296788705
131,9.017305828630924,7.586278790884182,14.34752400545026,10.966901398167224,0.996315365347562,0,0,0,0,0,0,0,0,0,1.553919071362418
132,9.180580445698329,6.301104809025403,11.046663031750079,8.673883920387741,1.0368203775004807,0,0,0,0,0,0,0,0,0,1.4232699271057405
133,9.111086964607239,6.922269202502316,11.400808962991754,9.161539082747035,1.0968976982509795,0,0,0,0,0,0,0,0,0,1.5764779225561178
134,9.570878073573112,8.12426817036422,10.216347715118799,9.17030794274151,1.0549372129507408,0,0,0,0,0,0,0,0,0,1.4114905219284746
135,10.036250559488932,7.251481237539521,14.950818602790932,11.101149920165227,1.0831135533079341,0,0,0,0,0,0,0,0,0,1.4037976783974888
136,8.171667528152465,6.324516672056951,11.44440602972177,8.88446135088936,0.991948085177168,0,0,0,0,0,0,0,0,0,1.746316270261059
137,8.689049914479256,7.144501069788991,8.876850629236285,8.010675849512639,0.9163074924641945,0,0,0,0,0,0,0,0,0,1.1578721410834218
138,8.516504177680382,7.541784291491846,8.869500457262772,8.20564237437731,0.8342603168227997,0,0,0,0,0,0,0,0,0,1.1907585841918429
139,8.281362771987915,7.49381973792372,7.788975461016097,7.6413975994699115,0.7713223072542142,0,0,0,0,0,0,0,0,0,1.1312747516722121
140,8.329805033547538,6.167302964563682,10.689396808958174,8.428349886760929,0.9185954622064134,0,0,0,0,0,0,0,0,0,1.3095924593756745
141,8.355229445866176,6.9626923483811245,8.219404893264432,7.591048620822777,0.8606489589153743,0,0,0,0,0,0,0,0,0,1.141900865358359
142,8.676359713077545,8.069238511504565,9.651153984060638,8.860196247782604,0.8555627588678669,0,0,0,0,0,0,0,0,0,1.2194626058773963
143,8.900577227274576,7.259634561399782,10.617947711052532,8.938791136226158,0.8730067691354871,0,0,0,0,0,0,0,0,0,1.0775114144181641
144,7.535024944941203,6.3730180676792285,9.08767886037029,7.73034846402476,0.7718970783942699,0,0,0,0,0,0,0,0,0,1.2622460752554414
145,8.834979832172394,7.171786465092763,12.056012258646103,9.613899361869436,1.060402186437222,0,0,0,0,0,0,0,0,0,1.5411943430253516
146,9.669098927424503,7.554352364925815,10.676028959287596,9.115190662106707,1.1199538098564177,0,0,0,0,0,0,0,0,0,1.4218429853468666
147,8.59135539084673,7.586102441994627,13.347161822226495,10.466632132110565,0.9923836792005701,0,0,0,0,0,0,0,0,0,1.6200535679444144
148,9.034720454897199,6.3000804186618256,10.599235522469712,8.44965797056577,1.0658188180181474,0,0,0,0,0,0,0,0,0,1.3396970823122862
149,8.371912973267692,6.918876404996832,9.082723129037793,8.000799767017313,1.0251035919133302,0,0,0,0,0,0,0,0,0,1.391702027177095
150,8.982830613851547,8.123806446282229,9.30404576321029,8.713926104746259,1.0349507098395796,0,0,0,0,0,0,0,0,0,1.5272722488477068
151,9.785960308710735,7.251299035579572,13.879101963955085,10.565200499767329,1.0862094732429524,0,0,0,0,0,0,0,0,0,1.3851478716547734
152,7.538655173778534,6.3233189927987015,9.44123832814479,7.882278660471746,0.9547668727933772,0,0,0,0,0,0,0,0,0,1.5177114726835745
153,8.151516705751419,7.140337476383329,9.769672327882146,8.455004902132739,0.8959796120829642,0,0,0,0,0,0,0,0,0,1.1502408608772356
154,8.31059323824369,7.519528978050853,9.894381323187364,8.706955150619109,0.8723380038501414,0,0,0,0,0,0,0,0,0,1.2282732299697006
155,7.804514229297638,7.489379418254872,8.636684172629128,8.063031795442,0.7676491108716599,0,0,0,0,0,0,0,0,0,1.26898764527797
156,8.237584812300545,6.145480323368721,10.901244536319684,8.523362429844203,0.9300461072810405,0,0,0,0,0,0,0,0,0,1.1940470666563183
157,7.835866127695356,6.931200204978832,9.135567693927483,8.033383949453157,0.8586265601865996,0,0,0,0,0,0,0,0,0,1.1429780137081569
158,8.14197362959385,8.057610941760732,10.207055548551594,9.132333245156163,0.8550596131536057,0,0,0,0,0,0,0,0,0,1.201556888351765
159,8.878329865137736,7.2584522197610015,11.176232036038094,9.217342127899549,0.9068149742924427,0,0,0,0,0,0,0,0,0,1.168544764067316
160,7.062190902233124,6.363581651645965,9.158971671785494,7.76127666171573,0.7621488999996964,0,0,0,0,0,0,0,0,0,1.2294875452642593
161,7.83454328821972,6.762039587907636,8.910655556206244,7.83634757205694,0.8921604127553154,0,0,0,0,0,0,0,0,0,1.2814363028810603
162,8.891799002109716,6.898152761108554,9.87198255682466,8.385067658966607,0.9797087443955563,0,0,0,0,0,0,0,0,0,1.3391070237355942
163,8.161414947892938,7.017120498174196,11.088836470594593,9.052978484384395,0.7706926323244542,0,0,0,0,0,0,0,0,0,1.221906769409102
164,8.221322876002107,6.982360546027443,8.997852921581208,7.990106733804324,0.809277357513375,0,0,0,0,0,0,0,0,0,1.0172112645112266
165,8.2744564492045,7.005823407178123,7.1800614194969725,7.09294241333755,0.8617230564313789,0,0,0,0,0,0,0,0,0,0.9855793393306671
166,9.580567394693693,6.997681818105588,10.60268001847622,8.800180918290904,1.0552036971291416,0,0,0,0,0,0,0,0,0,1.4218977708909402
167,9.525891717833778,7.184649503773323,9.0497854998892,8.117217501831261,0.9499079678387717,0,0,0,0,0,0,0,0,0,1.270185648883137
168,8.921442026441747,7.098097421794108,8.15533011087156,7.626713766332835,0.9430409913375672,0,0,0,0,0,0,0,0,0,1.1490767452827069
169,8.559681046754122,11.045926339894445,8.82521489289429,9.935570616394365,0.8970862623819332,0,0,0,0,0,0,0,0,0,1.2228579987812445
170,8.64557461386236,11.18343497846584,8.485296399164746,9.834365688815295,0.9227327559953954,0,0,0,0,0,0,0,0,0,1.212001356139958
171,7.532247650204226,12.617957780241712,9.75428147606882,11.186119628155266,0.7226178469006358,0,0,0,0,0,0,0,0,0,1.1904432269726113
172,8.847175414008754,12.80639790329034,7.635936693413578,10.221167298351958,0.862260302343247,0,0,0,0,0,0,0,0,0,0.8618129158179098
173,7.527818860915991,11.858301208444633,5.982648120900735,8.920474664672685,0.79867032945026,0,0,0,0,0,0,0,0,0,0.9032970375145764
174,9.904722422361374,12.296917386911467,9.656824961251383,10.976871174081424,1.0287055796381994,0,0,0,0,0,0,0,0,0,1.1450489963121484
175,10.664856628599493,13.533881130033077,8.453395573809232,10.993638351921158,0.9954296405223038,0,0,0,0,0,0,0,0,0,1.1808745042208308
176,8.354536988518454,11.826226703203524,6.967053813446909,9.396640258325219,0.8648325898466301,0,0,0,0,0,0,0,0,0,0.9423469184832092
177,6.584793458382289,6.430541037249834,8.068773020903768,7.2496570290768005,0.8238595302771273,0,0,0,0,0,0,0,0,0,1.3540038686915612
178,7.446153262630105,6.687734808202677,8.109687076199368,7.3987109422010215,0.8299948742626541,0,0,0,0,0,0,0,0,0,1.333556583935028
179,7.316860283059733,6.795012932276755,10.44896109839783,8.621987015337291,0.7133598411637102,0,0,0,0,0,0,0,0,0,1.2210552820462754
180,6.875184504191081,6.427436995673852,8.002477296433296,7.214957146053575,0.7755674806564,0,0,0,0,0,0,0,0,0,0.8523374645388542
181,6.82250366466386,6.637795224217235,8.006715165391498,7.3222551948043675,0.7531409875434163,0,0,0,0,0,0,0,0,0,1.2595673016437008
182,8.371666207909584,6.851879253256662,8.718836401543703,7.785357827400183,0.9042436475746977,0,0,0,0,0,0,0,0,0,0.96538722894541
183,8.691225340589881,6.808564788759307,9.159895737650848,7.984230263205077,0.9001903380236556,0,0,0,0,0,0,0,0,0,0.9412688730774668
184,7.384891226887703,6.586314430568018,8.215367503974589,7.400840967271305,0.8218812050150449,0,0,0,0,0,0,0,0,0,0.922476274105287
185,7.859634816646576,9.836142363324633,8.94742962158781,9.39178599245622,0.8738465823540226,0,0,0,0,0,0,0,0,0,1.1778544541478182
186,8.556952606265744,11.109888921486515,8.115475119897292,9.612682020691901,0.9483562513984443,0,0,0,0,0,0,0,0,0,1.2558563840517636
187,7.083560148952529,11.323023677795227,10.502518511079852,10.91277109443754,0.6919554114876841,0,0,0,0,0,0,0,0,0,1.292355126421504
188,7.281109211842219,9.793405134735664,7.927066333972708,8.860235734354188,0.7788528965580866,0,0,0,0,0,0,0,0,0,0.7905980482928078
189,7.230956158467701,11.375334130214124,8.04619416517545,9.710764147694785,0.7960909881734972,0,0,0,0,0,0,0,0,0,1.3568809682733618
190,9.37904378084036,11.146753685513799,9.211664605047103,10.179209145280453,0.9618656665148367,0,0,0,0,0,0,0,0,0,1.0828990880759106
191,9.699117982209744,10.314296982734495,8.234120099757977,9.274208541246237,0.9774153772624014,0,0,0,0,0,0,0,0,0,1.214119737083699
192,7.426134943962097,9.759655828865856,7.622079163392143,8.690867496128998,0.8168903928837702,0,0,0,0,0,0,0,0,0,0.907236819502378
193,8.682600069046021,7.3001803386644175,13.677425388199755,10.488802863432086,0.9757647362167982,0,0,0,0,0,0,0,0,0,1.3922318548601724
194,9.0150455057621,7.637991784247087,12.306689069450902,9.972340426848996,0.9699407364028193,0,0,0,0,0,0,0,0,0,1.4984504618816512
195,8.196633076667785,7.26610004437394,10.90006448384228,9.08308226410811,1.0274542246964777,0,0,0,0,0,0,0,0,0,1.376960242910524
196,8.214263367652894,7.266487962066903,10.891073753904816,9.078780857985858,1.015050419192561,0,0,0,0,0,0,0,0,0,1.3459507291507318
197,8.195712661743164,7.267908874718077,11.251039602354513,9.259474238536294,0.9640391061551036,0,0,0,0,0,0,0,0,0,1.3267206433744705
