subject,gender,age,recall,n2,n3,n4,survey,order,condition,subdesign,structure,distance,item,raw.judgment,zscores
3,F,19,2.5,3.29,1.81,1.9,2a,85,CE.vp1,ce,vp1,,CE.vp1.13,55,-0.28176751
3,F,19,2.5,3.29,1.81,1.9,2a,29,CE.vp2,ce,vp2,,CE.vp2.04,15,-1.043730352
3,F,19,2.5,3.29,1.81,1.9,2a,64,CE.vp2,ce,vp2,,CE.vp2.08,15,-1.043730352
3,F,19,2.5,3.29,1.81,1.9,2a,9,CE.vp2,ce,vp2,,CE.vp2.12,30,-0.757994286
3,F,19,2.5,3.29,1.81,1.9,2a,82,CE.vp2,ce,vp2,,CE.vp2.16,50,-0.377012865
3,F,19,2.5,3.29,1.81,1.9,2a,42,CE.vp3,ce,vp3,,CE.vp3.03,20,-0.948484997
3,F,19,2.5,3.29,1.81,1.9,2a,53,CE.vp3,ce,vp3,,CE.vp3.07,45,-0.47225822
3,F,19,2.5,3.29,1.81,1.9,2a,7,CE.vp3,ce,vp3,,CE.vp3.11,10,-1.138975708
3,F,19,2.5,3.29,1.81,1.9,2a,90,CE.vp3,ce,vp3,,CE.vp3.15,55,-0.28176751
3,F,19,2.5,3.29,1.81,1.9,2a,19,ILL.non,ill,non,,ILL.non.02,45,-0.47225822
3,F,19,2.5,3.29,1.81,1.9,2a,39,ILL.non,ill,non,,ILL.non.06,35,-0.662748931
3,F,19,2.5,3.29,1.81,1.9,2a,60,ILL.non,ill,non,,ILL.non.10,30,-0.757994286
3,F,19,2.5,3.29,1.81,1.9,2a,92,ILL.non,ill,non,,ILL.non.14,30,-0.757994286
3,F,19,2.5,3.29,1.81,1.9,2a,13,ILL.rep,ill,rep,,ILL.rep.02,35,-0.662748931
3,F,19,2.5,3.29,1.81,1.9,2a,27,ILL.rep,ill,rep,,ILL.rep.06,30,-0.757994286
3,F,19,2.5,3.29,1.81,1.9,2a,52,ILL.rep,ill,rep,,ILL.rep.10,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,78,ILL.rep,ill,rep,,ILL.rep.14,20,-0.948484997
3,F,19,2.5,3.29,1.81,1.9,2a,28,NP.isl.em,np,island,embedded,NP.isl.em.03,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,68,NP.isl.em,np,island,embedded,NP.isl.em.07,45,-0.47225822
3,F,19,2.5,3.29,1.81,1.9,2a,79,NP.isl.em,np,island,embedded,NP.isl.em.11,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,6,NP.isl.em,np,island,embedded,NP.isl.em.15,20,-0.948484997
3,F,19,2.5,3.29,1.81,1.9,2a,40,NP.isl.ma,np,island,matrix,NP.isl.ma.04,120,0.95642211
3,F,19,2.5,3.29,1.81,1.9,2a,66,NP.isl.ma,np,island,matrix,NP.isl.ma.08,200,2.480347795
3,F,19,2.5,3.29,1.81,1.9,2a,74,NP.isl.ma,np,island,matrix,NP.isl.ma.12,190,2.289857085
3,F,19,2.5,3.29,1.81,1.9,2a,8,NP.isl.ma,np,island,matrix,NP.isl.ma.16,150,1.527894242
3,F,19,2.5,3.29,1.81,1.9,2a,14,NP.non.em,np,non,embedded,NP.non.em.01,20,-0.948484997
3,F,19,2.5,3.29,1.81,1.9,2a,33,NP.non.em,np,non,embedded,NP.non.em.05,150,1.527894242
3,F,19,2.5,3.29,1.81,1.9,2a,71,NP.non.em,np,non,embedded,NP.non.em.09,100,0.575440688
3,F,19,2.5,3.29,1.81,1.9,2a,86,NP.non.em,np,non,embedded,NP.non.em.13,40,-0.567503576
3,F,19,2.5,3.29,1.81,1.9,2a,24,NP.non.ma,np,non,matrix,NP.non.ma.02,195,2.38510244
3,F,19,2.5,3.29,1.81,1.9,2a,30,NP.non.ma,np,non,matrix,NP.non.ma.06,150,1.527894242
3,F,19,2.5,3.29,1.81,1.9,2a,63,NP.non.ma,np,non,matrix,NP.non.ma.10,15,-1.043730352
3,F,19,2.5,3.29,1.81,1.9,2a,94,NP.non.ma,np,non,matrix,NP.non.ma.14,120,0.95642211
3,F,19,2.5,3.29,1.81,1.9,2a,81,SUB.isl.em,sub,island,embedded,SUB.isl.em.03,65,-0.091276799
3,F,19,2.5,3.29,1.81,1.9,2a,17,SUB.isl.em,sub,island,embedded,SUB.isl.em.07,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,44,SUB.isl.em,sub,island,embedded,SUB.isl.em.11,40,-0.567503576
3,F,19,2.5,3.29,1.81,1.9,2a,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.15,20,-0.948484997
3,F,19,2.5,3.29,1.81,1.9,2a,76,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.04,35,-0.662748931
3,F,19,2.5,3.29,1.81,1.9,2a,11,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.08,80,0.194459267
3,F,19,2.5,3.29,1.81,1.9,2a,34,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.12,100,0.575440688
3,F,19,2.5,3.29,1.81,1.9,2a,57,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.16,120,0.95642211
3,F,19,2.5,3.29,1.81,1.9,2a,69,SUB.non.em,sub,non,embedded,SUB.non.em.01,100,0.575440688
3,F,19,2.5,3.29,1.81,1.9,2a,87,SUB.non.em,sub,non,embedded,SUB.non.em.05,35,-0.662748931
3,F,19,2.5,3.29,1.81,1.9,2a,3,SUB.non.em,sub,non,embedded,SUB.non.em.09,60,-0.186522154
3,F,19,2.5,3.29,1.81,1.9,2a,47,SUB.non.em,sub,non,embedded,SUB.non.em.13,80,0.194459267
3,F,19,2.5,3.29,1.81,1.9,2a,72,SUB.non.ma,sub,non,matrix,SUB.non.ma.02,180,2.099366374
3,F,19,2.5,3.29,1.81,1.9,2a,89,SUB.non.ma,sub,non,matrix,SUB.non.ma.06,165,1.813630308
3,F,19,2.5,3.29,1.81,1.9,2a,21,SUB.non.ma,sub,non,matrix,SUB.non.ma.10,120,0.95642211
3,F,19,2.5,3.29,1.81,1.9,2a,31,SUB.non.ma,sub,non,matrix,SUB.non.ma.14,175,2.004121019
3,F,19,2.5,3.29,1.81,1.9,2a,35,WH.isl.em,wh,island,embedded,WH.isl.em.03,75,0.099213912
3,F,19,2.5,3.29,1.81,1.9,2a,67,WH.isl.em,wh,island,embedded,WH.isl.em.07,85,0.289704622
3,F,19,2.5,3.29,1.81,1.9,2a,95,WH.isl.em,wh,island,embedded,WH.isl.em.11,100,0.575440688
3,F,19,2.5,3.29,1.81,1.9,2a,5,WH.isl.em,wh,island,embedded,WH.isl.em.15,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,43,WH.isl.ma,wh,island,matrix,WH.isl.ma.04,165,1.813630308
3,F,19,2.5,3.29,1.81,1.9,2a,56,WH.isl.ma,wh,island,matrix,WH.isl.ma.08,110,0.765931399
3,F,19,2.5,3.29,1.81,1.9,2a,83,WH.isl.ma,wh,island,matrix,WH.isl.ma.12,180,2.099366374
3,F,19,2.5,3.29,1.81,1.9,2a,2,WH.isl.ma,wh,island,matrix,WH.isl.ma.16,40,-0.567503576
3,F,19,2.5,3.29,1.81,1.9,2a,10,WH.non.em,wh,non,embedded,WH.non.em.01,25,-0.853239642
3,F,19,2.5,3.29,1.81,1.9,2a,37,WH.non.em,wh,non,embedded,WH.non.em.05,65,-0.091276799
3,F,19,2.5,3.29,1.81,1.9,2a,59,WH.non.em,wh,non,embedded,WH.non.em.09,45,-0.47225822
3,F,19,2.5,3.29,1.81,1.9,2a,93,WH.non.em,wh,non,embedded,WH.non.em.13,105,0.670686044
3,F,19,2.5,3.29,1.81,1.9,2a,12,WH.non.ma,wh,non,matrix,WH.non.ma.02,75,0.099213912
3,F,19,2.5,3.29,1.81,1.9,2a,46,WH.non.ma,wh,non,matrix,WH.non.ma.06,120,0.95642211
3,F,19,2.5,3.29,1.81,1.9,2a,49,WH.non.ma,wh,non,matrix,WH.non.ma.10,180,2.099366374
3,F,19,2.5,3.29,1.81,1.9,2a,88,WH.non.ma,wh,non,matrix,WH.non.ma.14,180,2.099366374
4,M,23,3.5,2.48,2.32,0.84,2a,32,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.03,95,-0.167530677
4,M,23,3.5,2.48,2.32,0.84,2a,54,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.07,91,-0.341871544
4,M,23,3.5,2.48,2.32,0.84,2a,77,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.11,79,-0.864894145
4,M,23,3.5,2.48,2.32,0.84,2a,22,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.15,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,26,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.04,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,58,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.08,107,0.355491924
4,M,23,3.5,2.48,2.32,0.84,2a,73,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.12,99,0.00681019
4,M,23,3.5,2.48,2.32,0.84,2a,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.16,140,1.793804077
4,M,23,3.5,2.48,2.32,0.84,2a,15,ADJ.non.em,adj,non,embedded,ADJ.non.em.01,106,0.311906707
4,M,23,3.5,2.48,2.32,0.84,2a,41,ADJ.non.em,adj,non,embedded,ADJ.non.em.05,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,51,ADJ.non.em,adj,non,embedded,ADJ.non.em.09,68,-1.344331529
4,M,23,3.5,2.48,2.32,0.84,2a,84,ADJ.non.em,adj,non,embedded,ADJ.non.em.13,81,-0.777723711
4,M,23,3.5,2.48,2.32,0.84,2a,20,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.02,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,36,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.06,96,-0.12394546
4,M,23,3.5,2.48,2.32,0.84,2a,65,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.10,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,80,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.14,200,4.408917082
4,M,23,3.5,2.48,2.32,0.84,2a,16,agr.pl,agr,pl,,agr.pl.01,160,2.665508412
4,M,23,3.5,2.48,2.32,0.84,2a,45,agr.pl,agr,pl,,agr.pl.05,75,-1.039235012
4,M,23,3.5,2.48,2.32,0.84,2a,70,agr.pl,agr,pl,,agr.pl.09,123,1.052855392
4,M,23,3.5,2.48,2.32,0.84,2a,91,agr.pl,agr,pl,,agr.pl.13,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,4,agr.sg,agr,sg,,agr.sg.02,108,0.399077141
4,M,23,3.5,2.48,2.32,0.84,2a,38,agr.sg,agr,sg,,agr.sg.06,85,-0.603382844
4,M,23,3.5,2.48,2.32,0.84,2a,50,agr.sg,agr,sg,,agr.sg.10,103,0.181151057
4,M,23,3.5,2.48,2.32,0.84,2a,96,agr.sg,agr,sg,,agr.sg.14,99,0.00681019
4,M,23,3.5,2.48,2.32,0.84,2a,23,CE.all,ce,all,,CE.all.02,85,-0.603382844
4,M,23,3.5,2.48,2.32,0.84,2a,48,CE.all,ce,all,,CE.all.06,69,-1.300746312
4,M,23,3.5,2.48,2.32,0.84,2a,55,CE.all,ce,all,,CE.all.10,75,-1.039235012
4,M,23,3.5,2.48,2.32,0.84,2a,75,CE.all,ce,all,,CE.all.14,103,0.181151057
4,M,23,3.5,2.48,2.32,0.84,2a,18,CE.vp1,ce,vp1,,CE.vp1.01,105,0.268321491
4,M,23,3.5,2.48,2.32,0.84,2a,25,CE.vp1,ce,vp1,,CE.vp1.05,61,-1.649428047
4,M,23,3.5,2.48,2.32,0.84,2a,61,CE.vp1,ce,vp1,,CE.vp1.09,105,0.268321491
4,M,23,3.5,2.48,2.32,0.84,2a,85,CE.vp1,ce,vp1,,CE.vp1.13,80,-0.821308928
4,M,23,3.5,2.48,2.32,0.84,2a,29,CE.vp2,ce,vp2,,CE.vp2.04,70,-1.257161096
4,M,23,3.5,2.48,2.32,0.84,2a,64,CE.vp2,ce,vp2,,CE.vp2.08,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,9,CE.vp2,ce,vp2,,CE.vp2.12,116,0.747758875
4,M,23,3.5,2.48,2.32,0.84,2a,82,CE.vp2,ce,vp2,,CE.vp2.16,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,42,CE.vp3,ce,vp3,,CE.vp3.03,80,-0.821308928
4,M,23,3.5,2.48,2.32,0.84,2a,53,CE.vp3,ce,vp3,,CE.vp3.07,120,0.922099742
4,M,23,3.5,2.48,2.32,0.84,2a,7,CE.vp3,ce,vp3,,CE.vp3.11,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,90,CE.vp3,ce,vp3,,CE.vp3.15,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,19,ILL.non,ill,non,,ILL.non.02,121,0.965684959
4,M,23,3.5,2.48,2.32,0.84,2a,39,ILL.non,ill,non,,ILL.non.06,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,60,ILL.non,ill,non,,ILL.non.10,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,92,ILL.non,ill,non,,ILL.non.14,96,-0.12394546
4,M,23,3.5,2.48,2.32,0.84,2a,13,ILL.rep,ill,rep,,ILL.rep.02,126,1.183611042
4,M,23,3.5,2.48,2.32,0.84,2a,27,ILL.rep,ill,rep,,ILL.rep.06,128,1.270781476
4,M,23,3.5,2.48,2.32,0.84,2a,52,ILL.rep,ill,rep,,ILL.rep.10,70,-1.257161096
4,M,23,3.5,2.48,2.32,0.84,2a,78,ILL.rep,ill,rep,,ILL.rep.14,89,-0.429041977
4,M,23,3.5,2.48,2.32,0.84,2a,28,NP.isl.em,np,island,embedded,NP.isl.em.03,67,-1.387916746
4,M,23,3.5,2.48,2.32,0.84,2a,68,NP.isl.em,np,island,embedded,NP.isl.em.07,86,-0.559797628
4,M,23,3.5,2.48,2.32,0.84,2a,79,NP.isl.em,np,island,embedded,NP.isl.em.11,86,-0.559797628
4,M,23,3.5,2.48,2.32,0.84,2a,6,NP.isl.em,np,island,embedded,NP.isl.em.15,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,40,NP.isl.ma,np,island,matrix,NP.isl.ma.04,106,0.311906707
4,M,23,3.5,2.48,2.32,0.84,2a,66,NP.isl.ma,np,island,matrix,NP.isl.ma.08,95,-0.167530677
4,M,23,3.5,2.48,2.32,0.84,2a,74,NP.isl.ma,np,island,matrix,NP.isl.ma.12,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,8,NP.isl.ma,np,island,matrix,NP.isl.ma.16,149,2.186071028
4,M,23,3.5,2.48,2.32,0.84,2a,14,NP.non.em,np,non,embedded,NP.non.em.01,116,0.747758875
4,M,23,3.5,2.48,2.32,0.84,2a,33,NP.non.em,np,non,embedded,NP.non.em.05,155,2.447582328
4,M,23,3.5,2.48,2.32,0.84,2a,71,NP.non.em,np,non,embedded,NP.non.em.09,111,0.529832791
4,M,23,3.5,2.48,2.32,0.84,2a,86,NP.non.em,np,non,embedded,NP.non.em.13,50,-2.128865431
4,M,23,3.5,2.48,2.32,0.84,2a,24,NP.non.ma,np,non,matrix,NP.non.ma.02,135,1.575877993
4,M,23,3.5,2.48,2.32,0.84,2a,30,NP.non.ma,np,non,matrix,NP.non.ma.06,116,0.747758875
4,M,23,3.5,2.48,2.32,0.84,2a,63,NP.non.ma,np,non,matrix,NP.non.ma.10,95,-0.167530677
4,M,23,3.5,2.48,2.32,0.84,2a,94,NP.non.ma,np,non,matrix,NP.non.ma.14,98,-0.036775027
4,M,23,3.5,2.48,2.32,0.84,2a,81,SUB.isl.em,sub,island,embedded,SUB.isl.em.03,65,-1.475087179
4,M,23,3.5,2.48,2.32,0.84,2a,17,SUB.isl.em,sub,island,embedded,SUB.isl.em.07,80,-0.821308928
4,M,23,3.5,2.48,2.32,0.84,2a,44,SUB.isl.em,sub,island,embedded,SUB.isl.em.11,68,-1.344331529
4,M,23,3.5,2.48,2.32,0.84,2a,62,SUB.isl.em,sub,island,embedded,SUB.isl.em.15,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,76,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.04,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,11,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.08,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,34,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.12,91,-0.341871544
4,M,23,3.5,2.48,2.32,0.84,2a,57,SUB.isl.ma,sub,island,matrix,SUB.isl.ma.16,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,69,SUB.non.em,sub,non,embedded,SUB.non.em.01,102,0.13756584
4,M,23,3.5,2.48,2.32,0.84,2a,87,SUB.non.em,sub,non,embedded,SUB.non.em.05,65,-1.475087179
4,M,23,3.5,2.48,2.32,0.84,2a,3,SUB.non.em,sub,non,embedded,SUB.non.em.09,95,-0.167530677
4,M,23,3.5,2.48,2.32,0.84,2a,47,SUB.non.em,sub,non,embedded,SUB.non.em.13,60,-1.693013263
4,M,23,3.5,2.48,2.32,0.84,2a,72,SUB.non.ma,sub,non,matrix,SUB.non.ma.02,91,-0.341871544
4,M,23,3.5,2.48,2.32,0.84,2a,89,SUB.non.ma,sub,non,matrix,SUB.non.ma.06,105,0.268321491
4,M,23,3.5,2.48,2.32,0.84,2a,21,SUB.non.ma,sub,non,matrix,SUB.non.ma.10,106,0.311906707
4,M,23,3.5,2.48,2.32,0.84,2a,31,SUB.non.ma,sub,non,matrix,SUB.non.ma.14,150,2.229656245
4,M,23,3.5,2.48,2.32,0.84,2a,35,WH.isl.em,wh,island,embedded,WH.isl.em.03,95,-0.167530677
4,M,23,3.5,2.48,2.32,0.84,2a,67,WH.isl.em,wh,island,embedded,WH.isl.em.07,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,95,WH.isl.em,wh,island,embedded,WH.isl.em.11,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,5,WH.isl.em,wh,island,embedded,WH.isl.em.15,96,-0.12394546
4,M,23,3.5,2.48,2.32,0.84,2a,43,WH.isl.ma,wh,island,matrix,WH.isl.ma.04,85,-0.603382844
4,M,23,3.5,2.48,2.32,0.84,2a,56,WH.isl.ma,wh,island,matrix,WH.isl.ma.08,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,83,WH.isl.ma,wh,island,matrix,WH.isl.ma.12,90,-0.385456761
4,M,23,3.5,2.48,2.32,0.84,2a,2,WH.isl.ma,wh,island,matrix,WH.isl.ma.16,110,0.486247574
4,M,23,3.5,2.48,2.32,0.84,2a,10,WH.non.em,wh,non,embedded,WH.non.em.01,122,1.009270175
4,M,23,3.5,2.48,2.32,0.84,2a,37,WH.non.em,wh,non,embedded,WH.non.em.05,81,-0.777723711
4,M,23,3.5,2.48,2.32,0.84,2a,59,WH.non.em,wh,non,embedded,WH.non.em.09,101,0.093980624
4,M,23,3.5,2.48,2.32,0.84,2a,93,WH.non.em,wh,non,embedded,WH.non.em.13,97,-0.080360243
4,M,23,3.5,2.48,2.32,0.84,2a,12,WH.non.ma,wh,non,matrix,WH.non.ma.02,98,-0.036775027
4,M,23,3.5,2.48,2.32,0.84,2a,46,WH.non.ma,wh,non,matrix,WH.non.ma.06,85,-0.603382844
4,M,23,3.5,2.48,2.32,0.84,2a,49,WH.non.ma,wh,non,matrix,WH.non.ma.10,102,0.13756584
4,M,23,3.5,2.48,2.32,0.84,2a,88,WH.non.ma,wh,non,matrix,WH.non.ma.14,105,0.268321491
5,F,25,3.3,3.24,2.93,1.05,2b,56,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.03,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,30,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.07,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,5,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.11,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,94,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.15,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,50,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.04,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,34,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.08,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.12,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,73,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.16,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,87,ADJ.non.em,adj,non,embedded,ADJ.non.em.01,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,65,ADJ.non.em,adj,non,embedded,ADJ.non.em.05,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,27,ADJ.non.em,adj,non,embedded,ADJ.non.em.09,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,12,ADJ.non.em,adj,non,embedded,ADJ.non.em.13,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,92,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.02,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,60,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.06,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,41,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.10,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,8,ADJ.non.ma,adj,non,matrix,ADJ.non.ma.14,300,2.465490056
5,F,25,3.3,3.24,2.93,1.05,2b,88,agr.pl,agr,pl,,agr.pl.01,300,2.465490056
5,F,25,3.3,3.24,2.93,1.05,2b,69,agr.pl,agr,pl,,agr.pl.05,300,2.465490056
5,F,25,3.3,3.24,2.93,1.05,2b,46,agr.pl,agr,pl,,agr.pl.09,150,0.416251568
5,F,25,3.3,3.24,2.93,1.05,2b,19,agr.pl,agr,pl,,agr.pl.13,150,0.416251568
5,F,25,3.3,3.24,2.93,1.05,2b,76,agr.sg,agr,sg,,agr.sg.02,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,62,agr.sg,agr,sg,,agr.sg.06,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,26,agr.sg,agr,sg,,agr.sg.10,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,24,agr.sg,agr,sg,,agr.sg.14,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,95,CE.all,ce,all,,CE.all.02,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,72,CE.all,ce,all,,CE.all.06,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,31,CE.all,ce,all,,CE.all.10,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,3,CE.all,ce,all,,CE.all.14,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,90,CE.vp1,ce,vp1,,CE.vp1.01,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,49,CE.vp1,ce,vp1,,CE.vp1.05,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,37,CE.vp1,ce,vp1,,CE.vp1.09,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,13,CE.vp1,ce,vp1,,CE.vp1.13,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,53,CE.vp2,ce,vp2,,CE.vp2.04,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,40,CE.vp2,ce,vp2,,CE.vp2.08,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,81,CE.vp2,ce,vp2,,CE.vp2.12,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,10,CE.vp2,ce,vp2,,CE.vp2.16,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,66,CE.vp3,ce,vp3,,CE.vp3.03,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,29,CE.vp3,ce,vp3,,CE.vp3.07,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,79,CE.vp3,ce,vp3,,CE.vp3.11,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,18,CE.vp3,ce,vp3,,CE.vp3.15,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,91,ILL.non,ill,non,,ILL.non.02,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,63,ILL.non,ill,non,,ILL.non.06,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,36,ILL.non,ill,non,,ILL.non.10,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,20,ILL.non,ill,non,,ILL.non.14,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,85,ILL.rep,ill,rep,,ILL.rep.02,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,51,ILL.rep,ill,rep,,ILL.rep.06,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,28,ILL.rep,ill,rep,,ILL.rep.10,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,6,ILL.rep,ill,rep,,ILL.rep.14,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,52,NP.isl.em,np,island,embedded,NP.isl.em.03,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,44,NP.isl.em,np,island,embedded,NP.isl.em.07,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,7,NP.isl.em,np,island,embedded,NP.isl.em.11,75,-0.608367676
5,F,25,3.3,3.24,2.93,1.05,2b,78,NP.isl.em,np,island,embedded,NP.isl.em.15,25,-1.291447172
5,F,25,3.3,3.24,2.93,1.05,2b,64,NP.isl.ma,np,island,matrix,NP.isl.ma.04,150,0.416251568
5,F,25,3.3,3.24,2.93,1.05,2b,42,NP.isl.ma,np,island,matrix,NP.isl.ma.08,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,2,NP.isl.ma,np,island,matrix,NP.isl.ma.12,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,80,NP.isl.ma,np,island,matrix,NP.isl.ma.16,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,86,NP.non.em,np,non,embedded,NP.non.em.01,175,0.757791316
5,F,25,3.3,3.24,2.93,1.05,2b,57,NP.non.em,np,non,embedded,NP.non.em.05,150,0.416251568
5,F,25,3.3,3.24,2.93,1.05,2b,47,NP.non.em,np,non,embedded,NP.non.em.09,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,14,NP.non.em,np,non,embedded,NP.non.em.13,50,-0.949907424
5,F,25,3.3,3.24,2.93,1.05,2b,96,NP.non.ma,np,non,matrix,NP.non.ma.02,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,54,NP.non.ma,np,non,matrix,NP.non.ma.06,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,39,NP.non.ma,np,non,matrix,NP.non.ma.10,200,1.099331064
5,F,25,3.3,3.24,2.93,1.05,2b,22,NP.non.ma,np,non,matrix,NP.non.ma.14,100,-0.266827928
5,F,25,3.3,3.24,2.93,1.05,2b,9,SUB.isl.em,sub,island,embedded,SUB.isl.em.03,100,-0.266827928
