"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,
,,,,,,,
participant,survey,order,judgment,item,condition,expected,pattern
51,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
51,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
51,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
51,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
51,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
51,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
51,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
51,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
51,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
51,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
51,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
52,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
52,1.5,2,1,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,0
52,1.5,3,2,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,1
52,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
52,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
52,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
52,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
52,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
52,1.5,9,1,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,0
52,1.5,10,1,32.1.martin.69b.*.05,32.1.martin.69b.*,2,0
52,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
52,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
52,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
52,1.5,14,1,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,0
52,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
52,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
52,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
52,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
52,1.5,19,1,35.2.larson.44c.??.05,35.2.larson.44c.??,1,1
52,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
52,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
52,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
52,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
52,1.5,24,1,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,1
52,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
52,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
52,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
52,1.5,28,1,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,1
52,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
52,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
52,1.5,31,1,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,0
52,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
52,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
52,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
52,1.5,35,1,35.3.richards.17b.*.05,35.3.richards.17b.*,1,1
52,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
52,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
52,1.5,38,1,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,0
52,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
52,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
52,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
52,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
52,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
52,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
52,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
52,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
52,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
52,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
52,1.5,49,1,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,0
52,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
53,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
53,1.5,2,2,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,1
53,1.5,3,2,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,1
53,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
53,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
53,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
53,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
53,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
53,1.5,9,1,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,0
53,1.5,10,2,32.1.martin.69b.*.05,32.1.martin.69b.*,2,1
53,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
53,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
53,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
53,1.5,14,2,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,1
53,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
53,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
53,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
53,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
53,1.5,19,2,35.2.larson.44c.??.05,35.2.larson.44c.??,1,0
53,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
53,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
53,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
53,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
53,1.5,24,2,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,0
53,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
53,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
53,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
53,1.5,28,2,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,0
53,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
53,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
53,1.5,31,2,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,1
53,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
53,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
53,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
53,1.5,35,1,35.3.richards.17b.*.05,35.3.richards.17b.*,1,1
53,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
53,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
53,1.5,38,2,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,1
53,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
53,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
53,1.5,41,2,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,0
53,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
53,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
53,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
53,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
53,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
53,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
53,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
53,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
53,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
54,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
54,1.5,2,1,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,0
54,1.5,3,1,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,0
54,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
54,1.5,5,1,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,0
54,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
54,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
54,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
54,1.5,9,1,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,0
54,1.5,10,2,32.1.martin.69b.*.05,32.1.martin.69b.*,2,1
54,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
54,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
54,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
54,1.5,14,2,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,1
54,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
54,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
54,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
54,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
54,1.5,19,1,35.2.larson.44c.??.05,35.2.larson.44c.??,1,1
54,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
54,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
54,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
54,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
54,1.5,24,2,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,0
54,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
54,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
54,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
54,1.5,28,2,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,0
54,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
54,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
54,1.5,31,1,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,0
54,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
54,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
54,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
54,1.5,35,2,35.3.richards.17b.*.05,35.3.richards.17b.*,1,0
54,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
54,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
54,1.5,38,1,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,0
54,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
54,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
54,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
54,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
54,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
54,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
54,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
54,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
54,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
54,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
54,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
54,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
55,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
55,1.5,2,1,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,0
55,1.5,3,2,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,1
55,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
55,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
55,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
55,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
55,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
55,1.5,9,1,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,0
55,1.5,10,1,32.1.martin.69b.*.05,32.1.martin.69b.*,2,0
55,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
55,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
55,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
55,1.5,14,2,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,1
55,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
55,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
55,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
55,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
55,1.5,19,1,35.2.larson.44c.??.05,35.2.larson.44c.??,1,1
55,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
55,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
55,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
55,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
55,1.5,24,2,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,0
55,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
55,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
55,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
55,1.5,28,2,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,0
55,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
55,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
55,1.5,31,2,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,1
55,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
55,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
55,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
55,1.5,35,2,35.3.richards.17b.*.05,35.3.richards.17b.*,1,0
55,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
55,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
55,1.5,38,2,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,1
55,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
55,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
55,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
55,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
55,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
55,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
55,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
55,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
55,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
55,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
55,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
55,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
56,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
56,1.5,2,2,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,1
56,1.5,3,2,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,1
56,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
56,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
56,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
56,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
56,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
56,1.5,9,2,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,1
56,1.5,10,2,32.1.martin.69b.*.05,32.1.martin.69b.*,2,1
56,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
56,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
56,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
56,1.5,14,2,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,1
56,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
56,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
56,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
56,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
56,1.5,19,1,35.2.larson.44c.??.05,35.2.larson.44c.??,1,1
56,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
56,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
56,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
56,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
56,1.5,24,1,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,1
56,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
56,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
56,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
56,1.5,28,2,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,0
56,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
56,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
56,1.5,31,2,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,1
56,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
56,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
56,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
56,1.5,35,1,35.3.richards.17b.*.05,35.3.richards.17b.*,1,1
56,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
56,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
56,1.5,38,2,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,1
56,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
56,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
56,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
56,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
56,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
56,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
56,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
56,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
56,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
56,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
56,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
56,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
57,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
57,1.5,2,2,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,1
57,1.5,3,1,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,0
57,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
57,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
57,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
57,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
57,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
57,1.5,9,2,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,1
57,1.5,10,1,32.1.martin.69b.*.05,32.1.martin.69b.*,2,0
57,1.5,11,2,34.2.caponigro.13b.*.05,34.2.caponigro.13b.*,2,1
57,1.5,12,2,32.3.Culicover.28c.*.05,32.3.Culicover.28c.*,2,1
57,1.5,13,2,34.1.phillips.3e.*.05,34.1.phillips.3e.*,2,1
57,1.5,14,2,41.3.Rezac.3b2.*.05,41.3.Rezac.3b2.*,2,1
57,1.5,15,1,34.1.basilico.44b.*.05,34.1.basilico.44b.*,1,1
57,1.5,16,2,40.1.stepanov.4b.*.05,40.1.stepanov.4b.*,2,1
57,1.5,17,2,32.2.stroik.17a.*.05,32.2.stroik.17a.*,2,1
57,1.5,18,2,34.1.fox.26.*.05,34.1.fox.26.*,2,1
57,1.5,19,2,35.2.larson.44c.??.05,35.2.larson.44c.??,1,0
57,1.5,20,2,32.1.martin.2c.*.05,32.1.martin.2c.*,2,1
57,1.5,21,2,32.3.Culicover.49a.*.05,32.3.Culicover.49a.*,2,1
57,1.5,22,1,33.1.fox.65b.*.05,33.1.fox.65b.*,1,1
57,1.5,23,1,33.2.bowers.69b.*.05,33.2.bowers.69b.*,1,1
57,1.5,24,2,32.4.lopez.10a.*.05,32.4.lopez.10a.*,1,0
57,1.5,25,2,32.3.fanselow.58b.*.05,32.3.fanselow.58b.*,2,1
57,1.5,26,2,34.3.heycock.16.*.05,34.3.heycock.16.*,2,1
57,1.5,27,2,41.4.Haegeman.4a.*.05,41.4.Haegeman.4a.*,2,1
57,1.5,28,2,35.3.hazout.67c.*.05,35.3.hazout.67c.*,1,0
57,1.5,29,1,38.3.hirose.4a.*.05,38.3.hirose.4a.*,1,1
57,1.5,30,2,41.3.Vicente.4a3.*.05,41.3.Vicente.4a3.*,2,1
57,1.5,31,1,35.1.bhatt.94a.*.05,35.1.bhatt.94a.*,2,0
57,1.5,32,2,34.1.phillips.96a.*.05,34.1.phillips.96a.*,2,1
57,1.5,33,2,41.3.Vicente.4a6.*.05,41.3.Vicente.4a6.*,2,1
57,1.5,34,2,41.2.Bruening.33a.*.05,41.2.Bruening.33a.*,2,1
57,1.5,35,2,35.3.richards.17b.*.05,35.3.richards.17b.*,1,0
57,1.5,36,2,34.4.haegeman.2a.*.05,34.4.haegeman.2a.*,2,1
57,1.5,37,1,35.1.mcginnis.32b.*.05,35.1.mcginnis.32b.*,1,1
57,1.5,38,2,41.4.Haegeman.18a.*.05,41.4.Haegeman.18a.*,2,1
57,1.5,39,1,33.4.neeleman.100.*.05,33.4.neeleman.100.*,1,1
57,1.5,40,1,33.2.bowers.13a.*.05,33.2.bowers.13a.*,1,1
57,1.5,41,1,34.1.basilico.96a.??.05,34.1.basilico.96a.??,1,1
57,1.5,42,2,32.1.martin.93b.*.05,32.1.martin.93b.*,2,1
57,1.5,43,1,33.4.neeleman.18d.*.05,33.4.neeleman.18d.*,1,1
57,1.5,44,1,38.4.kallulli.10b.*.05,38.4.kallulli.10b.*,1,1
57,1.5,45,1,34.1.basilico.62.*.05,34.1.basilico.62.*,1,1
57,1.5,46,1,33.1.den Dikken.58a.*.05,33.1.den Dikken.58a.*,1,1
57,1.5,47,1,37.3.becker.5b.*.05,37.3.becker.5b.*,1,1
57,1.5,48,2,40.1.caponigro.23a.*.05,40.1.caponigro.23a.*,2,1
57,1.5,49,2,32.2.nunes.3b.*.05,32.2.nunes.3b.*,2,1
57,1.5,50,1,35.1.mcginnis.63b.*.05,35.1.mcginnis.63b.*,1,1
58,1.5,1,1,37.2.Sigurdsson.3d.*.05,37.2.Sigurdsson.3d.*,1,1
58,1.5,2,2,34.4.boskovic.3e.*.05,34.4.boskovic.3e.*,2,1
58,1.5,3,2,34.4.boskovic.3a.*.05,34.4.boskovic.3a.*,2,1
58,1.5,4,2,41.3.Vicente.5a.*.05,41.3.Vicente.5a.*,2,1
58,1.5,5,2,41.1.Muller.14c.*.05,41.1.Muller.14c.*,2,1
58,1.5,6,2,34.3.takano.9e.*.05,34.3.takano.9e.*,2,1
58,1.5,7,2,32.3.fanselow.59b.*.05,32.3.fanselow.59b.*,2,1
58,1.5,8,1,37.1.boeckx.5.*.05,37.1.boeckx.5.*,1,1
58,1.5,9,2,32.2.stroik.4b.*.05,32.2.stroik.4b.*,2,1
