"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap"
198,15.254883003234863,15.810512500508285,11.569987224156467,13.690249862332374,1.0307653151799632,0,0,0,0,0
199,10.43141075542995,12.882218509802758,14.211810509694594,13.547014509748678,0.676396319036091,0,0,0,0,0
200,13.324082295099894,13.123130933259013,11.724882446095553,12.424006689677277,0.873606689574677,0,0,0,0,0
201,13.366153502464295,13.18377366892437,14.198790305151592,13.691281987037984,0.8568929809266381,0,0,0,0,0
202,12.59139581827017,12.600495552147772,8.715436945983386,10.65796624906558,0.8712526911316212,0,0,0,0,0
203,11.974861247198922,14.020174582406645,8.98582219774808,11.502998390077366,0.8644480056683618,0,0,0,0,0
204,13.217503197987874,12.806360089115959,13.059289911249275,12.932825000182614,0.9053120448620321,0,0,0,0,0
205,12.12436819076538,11.14092273246177,11.7926114467677,11.466767089614734,0.8661306048319337,0,0,0,0,0
206,10.555751830339432,13.443926777180373,10.015129754624233,11.729528265902307,0.714648566129016,0,0,0,0,0
207,14.045608607205478,10.704501409972238,12.9228848503568,11.813693130164518,0.9698219600689387,0,0,0,0,0
208,10.913565846589895,10.859221089985255,12.706460734676039,11.782840912330645,0.8215329345289443,0,0,0,0,0
209,12.310028553009033,13.236253714343432,9.466465266813595,11.35135949057851,0.88193067568514,0,0,0,0,0
210,12.805354118347168,10.954546393640777,14.902268855859349,12.928407624750061,0.99243761497873,0,0,0,0,0
211,10.145468416539105,10.600919192055617,10.231420986715593,10.416170089385604,0.8188045008536959,0,0,0,0,0
212,12.680063614478478,14.26902737682968,11.333524977208157,12.801276177018917,0.9562151163362429,0,0,0,0,0
213,11.801585793495178,9.680780368238437,11.816549141338147,10.748664754788292,0.9015175412041083,0,0,0,0,0
214,13.124830594429604,15.4751602022085,14.18511396170286,14.830137081955682,0.8365609339208172,0,0,0,0,0
215,13.344046898232772,11.184852271790952,13.699389872001474,12.442121071896214,0.9420063931465152,0,0,0,0,0
216,13.366153502464295,13.18377366892437,14.198790305151592,13.691281987037984,0.8568929809266381,0,0,0,0,0
217,12.59139581827017,12.600495552147772,8.715436945983386,10.65796624906558,0.8712526911316212,0,0,0,0,0
218,11.974861247198922,14.020174582406645,8.98582219774808,11.502998390077366,0.8644480056683618,0,0,0,0,0
219,13.217503197987874,12.806360089115959,13.059289911249275,12.932825000182614,0.9053120448620321,0,0,0,0,0
220,12.12436819076538,11.14092273246177,11.7926114467677,11.466767089614734,0.8661306048319337,0,0,0,0,0
221,10.555751830339432,13.443926777180373,10.015129754624233,11.729528265902307,0.714648566129016,0,0,0,0,0
222,14.045608607205478,10.704501409972238,12.9228848503568,11.813693130164518,0.9698219600689387,0,0,0,0,0
223,10.913565846589895,10.859221089985255,12.706460734676039,11.782840912330645,0.8215329345289443,0,0,0,0,0
224,12.310028553009033,13.236253714343432,9.466465266813595,11.35135949057851,0.88193067568514,0,0,0,0,0
