"test_match_cond","speaker_identity","trial_sequence_total","list_number","phase","condition","Answer.time_in_minutes","wrong_attempts","block_sequence","workerid","item_number","island_tested","response","Answer.condition","comp_question_exist","first_response_value","comp_answer"
"mismatch","Gregory",28,"1","exposure","FILL",14.16215,NA,3,5,"109","WH",1,"undefined",1,NA,"Gregory"
"mismatch","Thomas",29,"1","exposure","WH",14.16215,NA,3,5,"27","WH",0.8,"undefined",0,NA,"/"
"mismatch","Iron-Head",30,"1","exposure","UNGRAM",14.16215,NA,3,5,"124","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",31,"1","exposure","WH",14.16215,NA,10,5,"21","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",32,"1","exposure","UNGRAM",14.16215,NA,10,5,"122","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",33,"1","exposure","FILL",14.16215,NA,10,5,"107","WH",1,"undefined",0,NA,"/"
"mismatch","Thomas",34,"1","exposure","WH",14.16215,NA,11,5,"15","WH",1,"undefined",1,NA,"Thomas"
"mismatch","Gregory",35,"1","exposure","FILL",14.16215,NA,11,5,"105","WH",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",36,"1","exposure","UNGRAM",14.16215,NA,11,5,"120","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",37,"1","exposure","WH",14.16215,NA,12,5,"42","WH",1,"undefined",0,NA,"/"
"mismatch","Gregory",38,"1","exposure","FILL",14.16215,NA,12,5,"114","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",39,"1","exposure","UNGRAM",14.16215,NA,12,5,"129","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",40,"1","exposure","FILL",14.16215,NA,13,5,"108","WH",1,"undefined",0,NA,"/"
"mismatch","Thomas",41,"1","exposure","WH",14.16215,NA,13,5,"24","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",42,"1","exposure","UNGRAM",14.16215,NA,13,5,"123","WH",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",43,"1","exposure","UNGRAM",14.16215,NA,14,5,"117","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",44,"1","exposure","FILL",14.16215,NA,14,5,"102","WH",0.9,"undefined",1,NA,"Gregory"
"mismatch","Thomas",45,"1","exposure","WH",14.16215,NA,14,5,"6","WH",1,"undefined",0,NA,"/"
"mismatch","Thomas",46,"2","test","FILL",14.16215,NA,4,5,"131","WH",1,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",47,"2","test","UNGRAM",14.16215,NA,4,5,"140","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",48,"2","test","WH",14.16215,NA,4,5,"1","WH",0.21,"undefined",1,NA,"Gregory"
"mismatch","Gregory",49,"2","test","WH",14.16215,NA,5,5,"7","WH",0.09,"undefined",0,NA,"/"
"mismatch","Thomas",50,"2","test","FILL",14.16215,NA,5,5,"133","WH",0.96,"undefined",0,NA,"/"
"mismatch","Iron-Head",51,"2","test","UNGRAM",14.16215,NA,5,5,"142","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",52,"2","test","FILL",14.16215,NA,6,5,"136","WH",1,"undefined",0,NA,"/"
"mismatch","Gregory",53,"2","test","WH",14.16215,NA,6,5,"16","WH",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",54,"2","test","UNGRAM",14.16215,NA,6,5,"145","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",55,"2","test","FILL",14.16215,NA,7,5,"135","WH",1,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",56,"2","test","UNGRAM",14.16215,NA,7,5,"144","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",57,"2","test","WH",14.16215,NA,7,5,"13","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",58,"2","test","UNGRAM",14.16215,NA,8,5,"143","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",59,"2","test","WH",14.16215,NA,8,5,"10","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",60,"2","test","FILL",14.16215,NA,8,5,"134","WH",1,"undefined",1,NA,"Thomas"
"mismatch","Gregory",61,"2","test","WH",14.16215,NA,9,5,"4","WH",0.87,"undefined",0,NA,"/"
"mismatch","Iron-Head",62,"2","test","UNGRAM",14.16215,NA,9,5,"141","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",63,"2","test","FILL",14.16215,NA,9,5,"132","WH",1,"undefined",0,NA,"/"
"match","Thomas",1,"1","exposure","CNPC",13.54573333,NA,2,6,"19","CNPC",0.22,"undefined",1,NA,"Thomas"
"match","Iron-Head",2,"1","exposure","UNGRAM",13.54573333,NA,2,6,"122","CNPC",0.02,"undefined",0,NA,"/"
"match","Jessy",3,"1","exposure","FILL",13.54573333,NA,2,6,"107","CNPC",0.95,"undefined",0,NA,"/"
"match","Jessy",4,"1","exposure","FILL",13.54573333,NA,15,6,"102","CNPC",0.99,"undefined",0,NA,"/"
"match","Iron-Head",5,"1","exposure","UNGRAM",13.54573333,NA,15,6,"117","CNPC",0,"undefined",1,NA,"Iron-Head"
"match","Thomas",6,"1","exposure","CNPC",13.54573333,NA,15,6,"4","CNPC",0.2,"undefined",0,NA,"/"
"match","Thomas",7,"1","exposure","CNPC",13.54573333,NA,16,6,"37","CNPC",0.27,"undefined",1,NA,"Thomas"
"match","Iron-Head",8,"1","exposure","UNGRAM",13.54573333,NA,16,6,"128","CNPC",0.07,"undefined",0,NA,"/"
"match","Jessy",9,"1","exposure","FILL",13.54573333,NA,16,6,"113","CNPC",0.94,"undefined",1,NA,"Jessy"
"match","Thomas",10,"1","exposure","CNPC",13.54573333,NA,17,6,"7","CNPC",0.3,"undefined",1,NA,"Thomas"
"match","Jessy",11,"1","exposure","FILL",13.54573333,NA,17,6,"103","CNPC",0.98,"undefined",0,NA,"/"
"match","Iron-Head",12,"1","exposure","UNGRAM",13.54573333,NA,17,6,"118","CNPC",0,"undefined",0,NA,"/"
"match","Iron-Head",13,"1","exposure","UNGRAM",13.54573333,NA,18,6,"119","CNPC",0.02,"undefined",0,NA,"/"
"match","Jessy",14,"1","exposure","FILL",13.54573333,NA,18,6,"104","CNPC",1,"undefined",0,NA,"/"
"match","Thomas",15,"1","exposure","CNPC",13.54573333,NA,18,6,"10","CNPC",0.31,"undefined",0,NA,"/"
"match","Thomas",16,"1","exposure","CNPC",13.54573333,NA,19,6,"31","CNPC",0.17,"undefined",0,NA,"/"
"match","Jessy",17,"1","exposure","FILL",13.54573333,NA,19,6,"111","CNPC",0.96,"undefined",0,NA,"/"
"match","Iron-Head",18,"1","exposure","UNGRAM",13.54573333,NA,19,6,"126","CNPC",0.02,"undefined",0,NA,"/"
"match","Jessy",19,"1","exposure","FILL",13.54573333,NA,20,6,"109","CNPC",0.99,"undefined",0,NA,"/"
"match","Thomas",20,"1","exposure","CNPC",13.54573333,NA,20,6,"25","CNPC",0.28,"undefined",0,NA,"/"
"match","Iron-Head",21,"1","exposure","UNGRAM",13.54573333,NA,20,6,"124","CNPC",0.02,"undefined",0,NA,"/"
"match","Iron-Head",22,"1","exposure","UNGRAM",13.54573333,NA,21,6,"125","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",23,"1","exposure","FILL",13.54573333,NA,21,6,"110","CNPC",1,"undefined",0,NA,"/"
"match","Thomas",24,"1","exposure","CNPC",13.54573333,NA,21,6,"28","CNPC",0.74,"undefined",1,NA,"Thomas"
"match","Jessy",25,"1","exposure","FILL",13.54573333,NA,22,6,"106","CNPC",1,"undefined",0,NA,"/"
"match","Thomas",26,"1","exposure","CNPC",13.54573333,NA,22,6,"16","CNPC",0.22,"undefined",0,NA,"/"
"match","Iron-Head",27,"1","exposure","UNGRAM",13.54573333,NA,22,6,"121","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",28,"1","exposure","CNPC",13.54573333,NA,3,6,"1","CNPC",0.24,"undefined",0,NA,"/"
"match","Iron-Head",29,"1","exposure","UNGRAM",13.54573333,NA,3,6,"116","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",30,"1","exposure","FILL",13.54573333,NA,3,6,"101","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",31,"1","exposure","UNGRAM",13.54573333,NA,10,6,"123","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",32,"1","exposure","FILL",13.54573333,NA,10,6,"108","CNPC",1,"undefined",1,NA,"Jessy"
"match","Thomas",33,"1","exposure","CNPC",13.54573333,NA,10,6,"22","CNPC",0.33,"undefined",0,NA,"/"
"match","Iron-Head",34,"1","exposure","UNGRAM",13.54573333,NA,11,6,"127","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",35,"1","exposure","CNPC",13.54573333,NA,11,6,"34","CNPC",0.37,"undefined",0,NA,"/"
"match","Jessy",36,"1","exposure","FILL",13.54573333,NA,11,6,"112","CNPC",0.92,"undefined",0,NA,"/"
"match","Jessy",37,"1","exposure","FILL",13.54573333,NA,12,6,"115","CNPC",0.93,"undefined",0,NA,"/"
"match","Iron-Head",38,"1","exposure","UNGRAM",13.54573333,NA,12,6,"130","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",39,"1","exposure","CNPC",13.54573333,NA,12,6,"43","CNPC",0.24,"undefined",0,NA,"/"
"match","Jessy",40,"1","exposure","FILL",13.54573333,NA,13,6,"105","CNPC",0.91,"undefined",0,NA,"/"
"match","Iron-Head",41,"1","exposure","UNGRAM",13.54573333,NA,13,6,"120","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",42,"1","exposure","CNPC",13.54573333,NA,13,6,"13","CNPC",0.25,"undefined",0,NA,"/"
"match","Thomas",43,"1","exposure","CNPC",13.54573333,NA,14,6,"40","CNPC",0.29,"undefined",0,NA,"/"
"match","Jessy",44,"1","exposure","FILL",13.54573333,NA,14,6,"114","CNPC",0.95,"undefined",0,NA,"/"
"match","Iron-Head",45,"1","exposure","UNGRAM",13.54573333,NA,14,6,"129","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",46,"2","test","FILL",13.54573333,NA,4,6,"136","CNPC",1,"undefined",1,NA,"Jessy"
"match","Thomas",47,"2","test","CNPC",13.54573333,NA,4,6,"17","CNPC",0.48,"undefined",0,NA,"/"
"match","Iron-Head",48,"2","test","UNGRAM",13.54573333,NA,4,6,"145","CNPC",0,"undefined",0,NA,"/"
"match","Iron-Head",49,"2","test","UNGRAM",13.54573333,NA,5,6,"143","CNPC",0.04,"undefined",0,NA,"/"
"match","Thomas",50,"2","test","CNPC",13.54573333,NA,5,6,"11","CNPC",0.34,"undefined",1,NA,"Thomas"
"match","Jessy",51,"2","test","FILL",13.54573333,NA,5,6,"134","CNPC",0.99,"undefined",0,NA,"/"
"match","Jessy",52,"2","test","FILL",13.54573333,NA,6,6,"132","CNPC",1,"undefined",1,NA,"Jessy"
"match","Thomas",53,"2","test","CNPC",13.54573333,NA,6,6,"5","CNPC",0.44,"undefined",0,NA,"/"
"match","Iron-Head",54,"2","test","UNGRAM",13.54573333,NA,6,6,"141","CNPC",0.12,"undefined",0,NA,"/"
"match","Thomas",55,"2","test","CNPC",13.54573333,NA,7,6,"14","CNPC",0.36,"undefined",0,NA,"/"
"match","Jessy",56,"2","test","FILL",13.54573333,NA,7,6,"135","CNPC",1,"undefined",0,NA,"/"
"match","Iron-Head",57,"2","test","UNGRAM",13.54573333,NA,7,6,"144","CNPC",0,"undefined",1,NA,"Iron-Head"
"match","Iron-Head",58,"2","test","UNGRAM",13.54573333,NA,8,6,"140","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",59,"2","test","CNPC",13.54573333,NA,8,6,"2","CNPC",0.52,"undefined",0,NA,"/"
"match","Jessy",60,"2","test","FILL",13.54573333,NA,8,6,"131","CNPC",1,"undefined",1,NA,"Jessy"
"match","Iron-Head",61,"2","test","UNGRAM",13.54573333,NA,9,6,"142","CNPC",0,"undefined",0,NA,"/"
"match","Jessy",62,"2","test","FILL",13.54573333,NA,9,6,"133","CNPC",1,"undefined",0,NA,"/"
"match","Thomas",63,"2","test","CNPC",13.54573333,NA,9,6,"8","CNPC",0.34,"undefined",0,NA,"/"
"mismatch","Iron-Head",1,"1","exposure","UNGRAM",12.98718333,NA,2,7,"122","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Emily",2,"1","exposure","SUBJ",12.98718333,NA,2,7,"20","SUBJ",0.97,"undefined",1,NA,"Emily"
"mismatch","Thomas",3,"1","exposure","FILL",12.98718333,NA,2,7,"107","SUBJ",0.97,"undefined",0,NA,"/"
"mismatch","Thomas",4,"1","exposure","FILL",12.98718333,NA,15,7,"102","SUBJ",0.98,"undefined",1,NA,"Thomas"
"mismatch","Emily",5,"1","exposure","SUBJ",12.98718333,NA,15,7,"5","SUBJ",0.97,"undefined",0,NA,"/"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",12.98718333,NA,15,7,"117","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Iron-Head",7,"1","exposure","UNGRAM",12.98718333,NA,16,7,"119","SUBJ",0.04,"undefined",0,NA,"/"
"mismatch","Emily",8,"1","exposure","SUBJ",12.98718333,NA,16,7,"11","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",9,"1","exposure","FILL",12.98718333,NA,16,7,"104","SUBJ",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",10,"1","exposure","UNGRAM",12.98718333,NA,17,7,"127","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",11,"1","exposure","SUBJ",12.98718333,NA,17,7,"35","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Thomas",12,"1","exposure","FILL",12.98718333,NA,17,7,"112","SUBJ",0.97,"undefined",0,NA,"/"
"mismatch","Emily",13,"1","exposure","SUBJ",12.98718333,NA,18,7,"8","SUBJ",0.5,"undefined",1,NA,"Emily"
"mismatch","Thomas",14,"1","exposure","FILL",12.98718333,NA,18,7,"103","SUBJ",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",15,"1","exposure","UNGRAM",12.98718333,NA,18,7,"118","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",16,"1","exposure","SUBJ",12.98718333,NA,19,7,"41","SUBJ",0.54,"undefined",0,NA,"/"
"mismatch","Thomas",17,"1","exposure","FILL",12.98718333,NA,19,7,"114","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",18,"1","exposure","UNGRAM",12.98718333,NA,19,7,"129","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",19,"1","exposure","FILL",12.98718333,NA,20,7,"105","SUBJ",1,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",20,"1","exposure","UNGRAM",12.98718333,NA,20,7,"120","SUBJ",0.04,"undefined",0,NA,"/"
"mismatch","Emily",21,"1","exposure","SUBJ",12.98718333,NA,20,7,"14","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Emily",22,"1","exposure","SUBJ",12.98718333,NA,21,7,"29","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",23,"1","exposure","UNGRAM",12.98718333,NA,21,7,"125","SUBJ",0.04,"undefined",0,NA,"/"
"mismatch","Thomas",24,"1","exposure","FILL",12.98718333,NA,21,7,"110","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Iron-Head",25,"1","exposure","UNGRAM",12.98718333,NA,22,7,"130","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",26,"1","exposure","FILL",12.98718333,NA,22,7,"115","SUBJ",1,"undefined",1,NA,"Thomas"
"mismatch","Emily",27,"1","exposure","SUBJ",12.98718333,NA,22,7,"44","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Emily",28,"1","exposure","SUBJ",12.98718333,NA,3,7,"32","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Thomas",29,"1","exposure","FILL",12.98718333,NA,3,7,"111","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",30,"1","exposure","UNGRAM",12.98718333,NA,3,7,"126","SUBJ",0.02,"undefined",1,NA,"Iron-Head"
"mismatch","Iron-Head",31,"1","exposure","UNGRAM",12.98718333,NA,10,7,"123","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Thomas",32,"1","exposure","FILL",12.98718333,NA,10,7,"108","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",33,"1","exposure","SUBJ",12.98718333,NA,10,7,"23","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",34,"1","exposure","UNGRAM",12.98718333,NA,11,7,"128","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",35,"1","exposure","FILL",12.98718333,NA,11,7,"113","SUBJ",0.99,"undefined",1,NA,"Thomas"
"mismatch","Emily",36,"1","exposure","SUBJ",12.98718333,NA,11,7,"38","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Emily",37,"1","exposure","SUBJ",12.98718333,NA,12,7,"2","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",38,"1","exposure","UNGRAM",12.98718333,NA,12,7,"116","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Thomas",39,"1","exposure","FILL",12.98718333,NA,12,7,"101","SUBJ",0.97,"undefined",0,NA,"/"
"mismatch","Thomas",40,"1","exposure","FILL",12.98718333,NA,13,7,"106","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",41,"1","exposure","UNGRAM",12.98718333,NA,13,7,"121","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",42,"1","exposure","SUBJ",12.98718333,NA,13,7,"17","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",43,"1","exposure","SUBJ",12.98718333,NA,14,7,"26","SUBJ",0.95,"undefined",0,NA,"/"
"mismatch","Thomas",44,"1","exposure","FILL",12.98718333,NA,14,7,"109","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",45,"1","exposure","UNGRAM",12.98718333,NA,14,7,"124","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Thomas",46,"2","test","SUBJ",12.98718333,NA,4,7,"6","SUBJ",0.75,"undefined",1,NA,"Thomas"
"mismatch","Emily",47,"2","test","FILL",12.98718333,NA,4,7,"132","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",48,"2","test","UNGRAM",12.98718333,NA,4,7,"141","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Thomas",49,"2","test","SUBJ",12.98718333,NA,5,7,"12","SUBJ",0.7,"undefined",0,NA,"/"
"mismatch","Emily",50,"2","test","FILL",12.98718333,NA,5,7,"134","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",51,"2","test","UNGRAM",12.98718333,NA,5,7,"143","SUBJ",0.03,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",52,"2","test","FILL",12.98718333,NA,6,7,"136","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",53,"2","test","UNGRAM",12.98718333,NA,6,7,"145","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Thomas",54,"2","test","SUBJ",12.98718333,NA,6,7,"18","SUBJ",0.39,"undefined",0,NA,"/"
"mismatch","Emily",55,"2","test","FILL",12.98718333,NA,7,7,"131","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",56,"2","test","SUBJ",12.98718333,NA,7,7,"3","SUBJ",0.48,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",57,"2","test","UNGRAM",12.98718333,NA,7,7,"140","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",58,"2","test","FILL",12.98718333,NA,8,7,"135","SUBJ",0.98,"undefined",1,NA,"Emily"
"mismatch","Thomas",59,"2","test","SUBJ",12.98718333,NA,8,7,"15","SUBJ",0.66,"undefined",0,NA,"/"
"mismatch","Iron-Head",60,"2","test","UNGRAM",12.98718333,NA,8,7,"144","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Thomas",61,"2","test","SUBJ",12.98718333,NA,9,7,"9","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",62,"2","test","FILL",12.98718333,NA,9,7,"133","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",63,"2","test","UNGRAM",12.98718333,NA,9,7,"142","SUBJ",0.03,"undefined",0,NA,"/"
"mismatch","Thomas",1,"1","exposure","CNPC",19.31051667,NA,2,8,"4","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Jessy",2,"1","exposure","FILL",19.31051667,NA,2,8,"102","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",3,"1","exposure","UNGRAM",19.31051667,NA,2,8,"117","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Jessy",4,"1","exposure","FILL",19.31051667,NA,15,8,"109","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Thomas",5,"1","exposure","CNPC",19.31051667,NA,15,8,"25","CNPC",1,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",19.31051667,NA,15,8,"124","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Iron-Head",7,"1","exposure","UNGRAM",19.31051667,NA,16,8,"119","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Jessy",8,"1","exposure","FILL",19.31051667,NA,16,8,"104","CNPC",0.97,"undefined",0,NA,"/"
"mismatch","Thomas",9,"1","exposure","CNPC",19.31051667,NA,16,8,"10","CNPC",1,"undefined",0,NA,"/"
"mismatch","Thomas",10,"1","exposure","CNPC",19.31051667,NA,17,8,"43","CNPC",0.12,"undefined",0,NA,"/"
"mismatch","Iron-Head",11,"1","exposure","UNGRAM",19.31051667,NA,17,8,"130","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Jessy",12,"1","exposure","FILL",19.31051667,NA,17,8,"115","CNPC",0.97,"undefined",0,NA,"/"
"mismatch","Iron-Head",13,"1","exposure","UNGRAM",19.31051667,NA,18,8,"126","CNPC",0.02,"undefined",0,NA,"/"
"mismatch","Jessy",14,"1","exposure","FILL",19.31051667,NA,18,8,"111","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Thomas",15,"1","exposure","CNPC",19.31051667,NA,18,8,"31","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Jessy",16,"1","exposure","FILL",19.31051667,NA,19,8,"114","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Thomas",17,"1","exposure","CNPC",19.31051667,NA,19,8,"40","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",18,"1","exposure","UNGRAM",19.31051667,NA,19,8,"129","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Iron-Head",19,"1","exposure","UNGRAM",19.31051667,NA,20,8,"122","CNPC",0.03,"undefined",0,NA,"/"
"mismatch","Jessy",20,"1","exposure","FILL",19.31051667,NA,20,8,"107","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Thomas",21,"1","exposure","CNPC",19.31051667,NA,20,8,"19","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",22,"1","exposure","UNGRAM",19.31051667,NA,21,8,"123","CNPC",0.02,"undefined",0,NA,"/"
"mismatch","Jessy",23,"1","exposure","FILL",19.31051667,NA,21,8,"108","CNPC",1,"undefined",0,NA,"/"
"mismatch","Thomas",24,"1","exposure","CNPC",19.31051667,NA,21,8,"22","CNPC",0.97,"undefined",0,NA,"/"
"mismatch","Jessy",25,"1","exposure","FILL",19.31051667,NA,22,8,"106","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Thomas",26,"1","exposure","CNPC",19.31051667,NA,22,8,"16","CNPC",0.96,"undefined",0,NA,"/"
"mismatch","Iron-Head",27,"1","exposure","UNGRAM",19.31051667,NA,22,8,"121","CNPC",0,"undefined",0,NA,"/"
"mismatch","Thomas",28,"1","exposure","CNPC",19.31051667,NA,3,8,"1","CNPC",0.99,"undefined",1,NA,"Thomas"
"mismatch","Jessy",29,"1","exposure","FILL",19.31051667,NA,3,8,"101","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",30,"1","exposure","UNGRAM",19.31051667,NA,3,8,"116","CNPC",0.01,"undefined",0,NA,"/"
"mismatch","Thomas",31,"1","exposure","CNPC",19.31051667,NA,10,8,"28","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",32,"1","exposure","UNGRAM",19.31051667,NA,10,8,"125","CNPC",0,"undefined",0,NA,"/"
"mismatch","Jessy",33,"1","exposure","FILL",19.31051667,NA,10,8,"110","CNPC",1,"undefined",1,NA,"Jessy"
"mismatch","Iron-Head",34,"1","exposure","UNGRAM",19.31051667,NA,11,8,"128","CNPC",0.03,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",35,"1","exposure","CNPC",19.31051667,NA,11,8,"37","CNPC",0.98,"undefined",1,NA,"Thomas"
"mismatch","Jessy",36,"1","exposure","FILL",19.31051667,NA,11,8,"113","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",37,"1","exposure","UNGRAM",19.31051667,NA,12,8,"127","CNPC",0.04,"undefined",0,NA,"/"
"mismatch","Thomas",38,"1","exposure","CNPC",19.31051667,NA,12,8,"34","CNPC",0.99,"undefined",1,NA,"Thomas"
"mismatch","Jessy",39,"1","exposure","FILL",19.31051667,NA,12,8,"112","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Jessy",40,"1","exposure","FILL",19.31051667,NA,13,8,"103","CNPC",0.98,"undefined",1,NA,"Jessy"
"mismatch","Thomas",41,"1","exposure","CNPC",19.31051667,NA,13,8,"7","CNPC",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",42,"1","exposure","UNGRAM",19.31051667,NA,13,8,"118","CNPC",0.03,"undefined",0,NA,"/"
"mismatch","Thomas",43,"1","exposure","CNPC",19.31051667,NA,14,8,"13","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Iron-Head",44,"1","exposure","UNGRAM",19.31051667,NA,14,8,"120","CNPC",0.02,"undefined",0,NA,"/"
"mismatch","Jessy",45,"1","exposure","FILL",19.31051667,NA,14,8,"105","CNPC",0.97,"undefined",1,NA,"Jessy"
"mismatch","Iron-Head",46,"2","test","UNGRAM",19.31051667,NA,4,8,"141","CNPC",0.04,"undefined",0,NA,"/"
"mismatch","Jessy",47,"2","test","CNPC",19.31051667,NA,4,8,"5","CNPC",0.95,"undefined",0,NA,"/"
"mismatch","Thomas",48,"2","test","FILL",19.31051667,NA,4,8,"132","CNPC",0.99,"undefined",1,NA,"Thomas"
"mismatch","Jessy",49,"2","test","CNPC",19.31051667,NA,5,8,"14","CNPC",0.88,"undefined",1,NA,"Jessy"
"mismatch","Iron-Head",50,"2","test","UNGRAM",19.31051667,NA,5,8,"144","CNPC",0.96,"undefined",0,NA,"/"
"mismatch","Thomas",51,"2","test","FILL",19.31051667,NA,5,8,"135","CNPC",0.98,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",52,"2","test","UNGRAM",19.31051667,NA,6,8,"143","CNPC",0.02,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",53,"2","test","FILL",19.31051667,NA,6,8,"134","CNPC",0.97,"undefined",1,NA,"Thomas"
"mismatch","Jessy",54,"2","test","CNPC",19.31051667,NA,6,8,"11","CNPC",0.89,"undefined",0,NA,"/"
"mismatch","Iron-Head",55,"2","test","UNGRAM",19.31051667,NA,7,8,"145","CNPC",0.04,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",56,"2","test","FILL",19.31051667,NA,7,8,"136","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Jessy",57,"2","test","CNPC",19.31051667,NA,7,8,"17","CNPC",0.81,"undefined",0,NA,"/"
