"#Data from Experiment 1 of Sprouse, Jon, Matt Wagers, & Colin Phillips. 2012. A test of the relation between working memory capacity and syntactic island effects. Language 88(1): 82-123.",,,,,,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,,,,,
,,,,,,,,,,,
subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
117,M,21,3.25,6,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.6.a,5,0.081393757
117,M,21,3.25,6,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.6.b,2,-1.090676339
118,M,21,3.5,6,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.6.a,4,-0.574478489
118,M,21,3.5,6,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.6.b,7,0.678929123
119,F,21,5.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,2,-1.051991467
119,F,21,5.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-1.51954323
120,M,22,4.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-1.090087879
120,M,22,4.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-1.090087879
121,F,22,5,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-1.709326079
121,F,22,5,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,2,-1.036804343
122,F,21,6.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-0.984731928
122,F,21,6.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-0.984731928
123,F,21,6.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,2,-0.549552574
123,F,21,6.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-0.961717005
124,F,24,5.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-1.373625611
124,F,24,5.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-1.373625611
125,M,22,2.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,2,-0.809890864
125,M,22,2.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,2,-0.809890864
126,M,21,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,2,-1.325808551
126,M,21,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,4,-0.21904663
127,F,22,2.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-1.393962294
127,F,22,2.25,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,1,-1.393962294
128,M,19,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,3,-0.40717324
128,M,19,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,2,-1.081115155
129,M,21,2.5,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,3,-0.620420357
129,M,21,2.5,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,2,-1.125169122
130,M,21,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,3,-0.256868802
130,M,21,3.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,3,-0.256868802
131,F,21,1.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,2,-1.220213279
131,F,21,1.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,4,-0.297847336
132,M,25,2.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.a,1,-1.30252674
132,M,25,2.75,7,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.7.b,2,-0.855946143
133,M,24,4.5,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,6,0.755351813
133,M,24,4.5,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,1,-1.173206008
134,F,21,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,3,-0.130306442
134,F,21,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,1,-0.96426767
135,F,20,4,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.508658858
135,F,20,4,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,3,-0.474149927
136,M,20,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.703802336
136,M,20,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,3,-0.724371053
137,M,25,3,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.120854127
137,M,25,3,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,2,-0.68697511
138,M,20,3,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.516486582
138,M,20,3,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,1,-1.516486582
139,F,22,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,3,-0.813569165
139,F,22,3.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,2,-1.257334164
140,M,20,4.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-0.793971527
140,M,20,4.75,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,1,-0.793971527
141,F,19,6.5,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.167017495
141,F,19,6.5,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,1,-1.167017495
142,M,22,4,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.a,1,-1.331591048
142,M,22,4,8,ADJ.isl.em,adj,island,embedded,ADJ.isl.em.8.b,2,-0.913836993
1,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,3,-0.437802067
1,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,1,-1.150157973
2,F,21,5.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,1.399404635
2,F,21,5.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,4,-0.174925579
3,M,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,5,0.528925236
3,M,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,1.435654211
4,F,24,5.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,0.981887246
4,F,24,5.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,0.981887246
5,F,23,3.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.914137926
5,F,23,3.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.914137926
6,M,24,6.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.65926204
6,M,24,6.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,4,-0.491449884
7,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,5,0.184662751
7,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,3,-0.659509826
8,F,21,3.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.696722734
8,F,21,3.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,1.174475466
9,F,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,1,-1.028397133
9,F,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.97823142
10,F,21,4.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,1.449578343
10,F,21,4.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,1,-1.035413102
11,F,25,4,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.79190248
11,F,25,4,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,1.32727317
12,F,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,1.186655689
12,F,22,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,1.186655689
13,M,19,1.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,0.667139983
13,M,19,1.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,0.667139983
14,F,18,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.576884186
14,F,18,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,1.002890969
15,F,20,4.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,0.851308568
15,F,20,4.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.327426372
16,M,21,3.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,3,-1.060806743
16,M,21,3.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.923039633
17,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,6,0.737620286
17,F,21,3.5,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.737620286
18,F,21,4.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,5,0.36541211
18,F,21,4.25,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,6,0.773313999
19,M,20,3.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,3,-0.183174342
19,M,20,3.75,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,5,0.742338125
20,M,22,3,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.a,7,0.916249107
20,M,22,3,1,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.1.b,7,0.916249107
21,M,19,6.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,4,0.340063677
21,M,19,6.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,3,-0.14002622
22,F,19,5.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,6,0.92974261
22,F,19,5.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,3,-0.479551452
23,M,22,5.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,0.931290697
23,M,22,5.25,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,6,0.505557807
24,F,24,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,4,-0.193418034
24,F,24,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,5,0.228584949
25,M,25,3,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,5,0.360843918
25,M,25,3,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,5,0.360843918
26,M,22,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,5,0.294399276
26,M,22,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,2,-0.990252111
27,M,20,3.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,6,1.089312781
27,M,20,3.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,3,-0.653587668
28,M,21,4,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,5,0.128074358
28,M,21,4,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,5,0.128074358
29,F,21,3,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,1.222900612
29,F,21,3,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,7,1.222900612
30,M,19,4.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,1.952099388
30,M,19,4.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,6,1.33967605
31,M,21,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,2.406574525
31,M,21,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,5,0.866366829
32,M,19,4,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,3,-0.540039228
32,M,19,4,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,6,0.927237164
33,M,19,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,4,0.047452988
33,M,19,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,5,0.503001676
34,F,18,3.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,1.056126015
34,F,18,3.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,4,-0.141371199
35,F,21,4.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,6,0.709260612
35,F,21,4.75,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,2,-0.874204941
36,F,20,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,4,0.180328728
36,F,20,5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,4,0.180328728
37,F,20,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.a,7,1.2143511
37,F,20,4.5,2,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.2.b,6,0.825758748
38,M,20,4.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,5,0.739624315
38,M,20,4.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,4,0.239596609
39,F,19,4.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,3,-0.23432145
39,F,19,4.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,2,-0.702964351
40,F,20,2.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,7,1.187122197
40,F,20,2.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,6,0.761884395
41,F,21,3.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,2,-0.499808562
41,F,21,3.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,4,0.762865699
42,F,22,4,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,5,1.13263649
42,F,22,4,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,4,0.614859809
43,M,21,3.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,7,1.086997813
43,M,21,3.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,7,1.086997813
44,F,20,4.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,6,0.997615857
44,F,20,4.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,7,1.467082142
45,F,23,4,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,6,0.856323684
45,F,23,4,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,6,0.856323684
46,M,21,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,6,0.974044523
46,M,21,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,4,-0.240348649
47,F,20,2.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,7,0.926750008
47,F,20,2.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,4,-0.368900489
48,M,21,3.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,3,-0.21904663
48,M,21,3.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,5,0.887715291
49,M,21,5.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,3,-0.38782072
49,M,21,5.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,6,0.941850321
50,M,21,2.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,6,0.465918821
50,M,21,2.5,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,7,0.858271513
51,M,21,4.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,7,1.03502861
51,M,21,4.75,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,7,1.03502861
52,F,22,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,2,-0.827557052
52,F,22,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,6,0.978021971
53,F,19,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,6,0.737212599
53,F,19,3,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,6,0.737212599
54,F,19,3.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.a,5,0.185900036
54,F,19,3.25,3,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.3.b,5,0.185900036
55,F,21,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,6,0.661831643
55,F,21,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.035571865
56,M,21,2.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,7,1.127278628
56,M,21,2.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.127278628
57,M,21,4.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,0.161288537
57,M,21,4.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.322566004
58,M,20,3.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,3,-0.268988259
58,M,20,3.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.250004261
59,F,21,5.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,0.346121602
59,F,21,5.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,6,1.453710727
60,F,20,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,3,0
60,F,20,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,5,1.051609411
61,F,20,3.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,5,0.65813842
61,F,20,3.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.630158241
62,F,19,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,7,1.148888468
62,F,19,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.148888468
63,M,21,3.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,6,0.987925241
63,M,21,3.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,5,0.589434387
64,F,23,4.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,7,1.384309117
64,F,23,4.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,6,0.98160101
65,F,24,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,2,-0.723890271
65,F,24,4,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,6,0.892236846
66,M,23,5.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,5,0.908725788
66,M,23,5.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.935051383
67,F,21,4.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,6,0.481558024
67,F,21,4.25,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,6,0.481558024
68,M,23,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,0.076100901
68,M,23,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.293715325
69,M,20,3.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,0.226551462
69,M,20,3.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.943573071
70,F,20,2.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,7,0.98346823
70,F,20,2.75,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,0.98346823
71,F,22,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,-0.108810059
71,F,22,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.315612531
72,F,21,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,-0.245245535
72,F,21,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,6,0.931933035
73,F,21,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,7,1.011498518
73,F,21,4.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.011498518
74,F,21,3.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.a,4,0.043603836
74,F,21,3.5,4,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.4.b,7,1.613341925
75,F,22,3.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,3,-0.820473694
75,F,22,3.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,0.96965073
76,F,21,4.75,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.182166383
76,F,21,4.75,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,6,0.765098808
77,F,21,5.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,6,0.669547576
77,F,21,5.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,1.056755813
78,M,19,4.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,6,0.942700751
78,M,19,4.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,6,0.942700751
79,M,20,5.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.224660875
79,M,20,5.25,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,6,0.763846974
80,F,18,5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,2,-0.87722216
80,F,18,5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,4,0.068995001
81,M,18,5.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,7,0.910233839
81,M,18,5.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,0.910233839
82,M,27,4,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,1,-0.980306232
82,M,27,4,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,6,1.577014374
83,F,21,3,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.332814453
83,F,21,3,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,1.13156914
84,M,20,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.451307807
84,M,20,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,3,-0.511482181
85,F,21,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.107277296
85,F,21,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,1.04351552
86,F,21,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,7,0.961786541
86,F,21,4.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,0.961786541
87,F,21,4.75,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,7,0.949122402
87,F,21,4.75,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,0.949122402
88,F,20,6,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,5,0.318993865
88,F,20,6,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,6,0.78298494
89,F,22,3.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.a,6,0.447236293
89,F,22,3.5,5,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.5.b,7,0.852280482
90,M,20,4.25,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,7,0.788997184
90,M,20,4.25,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,0.788997184
91,M,20,5.25,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,6,0.947268532
91,M,20,5.25,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,6,0.947268532
92,M,22,2.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,6,1.132725124
92,M,22,2.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,6,1.132725124
93,M,25,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,5,0.668020297
93,M,25,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,5,0.668020297
94,F,22,6,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,7,1.276705434
94,F,22,6,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,2,-0.896410198
95,M,21,6,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,7,1.267468011
95,M,21,6,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,1,-1.249985694
96,F,18,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,6,0.015679173
96,F,18,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,0.768279486
97,M,19,3.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,7,1.006125889
97,M,19,3.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,1.006125889
98,M,21,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,7,0.990559804
98,M,21,4.75,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,0.990559804
99,M,22,3.5,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,5,0.424165473
99,M,22,3.5,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,1.309380372
100,F,21,3,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.a,6,0.907099295
100,F,21,3,6,ADJ.isl.ma,adj,island,matrix,ADJ.isl.ma.6.b,7,1.451358873
