"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,
,,,,,,
participant,survey,order,judgment,item,condition,zscores
101,1.8,26,100,34.4.boskovic.3e.*.08,34.4.boskovic.3e.*,0.171966795
101,1.8,27,25,41.1.Muller.14c.g.01,41.1.Muller.14c.g,-1.223867583
101,1.8,28,95,32.2.stroik.4b.*.04,32.2.stroik.4b.*,0.07891117
101,1.8,29,95,41.3.Vicente.4a6.*.02,41.3.Vicente.4a6.*,0.07891117
101,1.8,30,80,34.1.basilico.62.g.07,34.1.basilico.62.g,-0.200255705
101,1.8,31,15,35.3.hazout.67a.g.07,35.3.hazout.67a.g,-1.409978833
101,1.8,32,116,32.1.martin.92b.g.03,32.1.martin.92b.g,0.469744796
101,1.8,33,160,34.1.basilico.44a.?.01,34.1.basilico.44a.?,1.288634298
101,1.8,34,190,32.3.Culicover.28c.g.07,32.3.Culicover.28c.g,1.846968049
101,1.8,35,150,34.3.heycock.16.*.08,34.3.heycock.16.*,1.102523047
101,1.8,36,100,33.1.denDikken.58a.*.02,33.1.denDikken.58a.*,0.171966795
101,1.8,37,150,35.2.larson.44c.g.05,35.2.larson.44c.g,1.102523047
101,1.8,38,180,38.3.hirose.4a.*.02,38.3.hirose.4a.*,1.660856799
101,1.8,39,45,41.4.Haegeman.18a.g.07,41.4.Haegeman.18a.g,-0.851645082
101,1.8,40,100,41.3.Vicente.5a.*.04,41.3.Vicente.5a.*,0.171966795
101,1.8,41,150,38.3.hirose.3a.g.03,38.3.hirose.3a.g,1.102523047
101,1.8,42,10,41.1.Muller.14c.*.08,41.1.Muller.14c.*,-1.503034458
101,1.8,43,35,33.2.bowers.13a.*.04,33.2.bowers.13a.*,-1.037756332
101,1.8,44,25,34.1.phillips.3e.*.04,34.1.phillips.3e.*,-1.223867583
101,1.8,45,115,32.3.fanselow.58a.g.01,32.3.fanselow.58a.g,0.451133671
101,1.8,46,150,41.3.Vicente.4b6.g.03,41.3.Vicente.4b6.g,1.102523047
101,1.8,47,100,34.2.caponigro.13b.*.04,34.2.caponigro.13b.*,0.171966795
101,1.8,48,105,35.3.richards.17b.*.06,35.3.richards.17b.*,0.265022421
101,1.8,49,170,34.1.fox.23.g.03,34.1.fox.23.g,1.474745548
101,1.8,50,10,32.1.martin.2c.*.06,32.1.martin.2c.*,-1.503034458
101,1.8,51,130,34.2.caponigro.13a.g.05,34.2.caponigro.13a.g,0.730300547
101,1.8,52,10,41.4.Haegeman.4c.g.05,41.4.Haegeman.4c.g,-1.503034458
101,1.8,53,10,32.1.martin.93b.*.02,32.1.martin.93b.*,-1.503034458
101,1.8,54,85,37.1.boeckx.8.g.03,37.1.boeckx.8.g,-0.10720008
101,1.8,55,110,34.3.heycock.16.g.01,34.3.heycock.16.g,0.358078046
101,1.8,56,60,41.4.Haegeman.18a.*.06,41.4.Haegeman.18a.*,-0.572478206
101,1.8,57,150,38.4.kallulli.10a.g.05,38.4.kallulli.10a.g,1.102523047
101,1.8,58,130,32.2.nunes.3a.g.01,32.2.nunes.3a.g,0.730300547
101,1.8,59,40,32.3.Culicover.28c.*.06,32.3.Culicover.28c.*,-0.944700707
101,1.8,60,150,34.4.haegeman.2a.g.01,34.4.haegeman.2a.g,1.102523047
101,1.8,61,150,34.1.basilico.96b.g.07,34.1.basilico.96b.g,1.102523047
101,1.8,62,180,32.2.stroik.4a.g.05,32.2.stroik.4a.g,1.660856799
101,1.8,63,85,41.2.Bruening.33a.g.05,41.2.Bruening.33a.g,-0.10720008
101,1.8,64,120,40.1.stepanov.4a.g.05,40.1.stepanov.4a.g,0.544189296
101,1.8,65,75,32.3.fanselow.59b.*.08,32.3.fanselow.59b.*,-0.293311331
101,1.8,66,150,33.1.denDikken.58a.g.03,33.1.denDikken.58a.g,1.102523047
101,1.8,67,50,32.1.martin.69a.g.01,32.1.martin.69a.g,-0.758589457
101,1.8,68,25,32.4.lopez.10a.*.02,32.4.lopez.10a.*,-1.223867583
101,1.8,69,100,33.4.neeleman.100.g.05,33.4.neeleman.100.g,0.171966795
101,1.8,70,60,41.2.Bruening.33a.*.04,41.2.Bruening.33a.*,-0.572478206
101,1.8,71,70,35.2.larson.44c.??.04,35.2.larson.44c.??,-0.386366956
101,1.8,72,130,40.1.stepanov.4b.*.04,40.1.stepanov.4b.*,0.730300547
101,1.8,73,125,41.3.Vicente.5b.g.05,41.3.Vicente.5b.g,0.637244921
101,1.8,74,150,37.2.Sigurdsson.2a.g.07,37.2.Sigurdsson.2a.g,1.102523047
101,1.8,75,20,32.3.Culicover.49a.*.06,32.3.Culicover.49a.*,-1.316923208
101,1.8,76,80,35.1.mcginnis.32b.g.01,35.1.mcginnis.32b.g,-0.200255705
101,1.8,77,150,32.3.fanselow.59a.g.01,32.3.fanselow.59a.g,1.102523047
101,1.8,78,60,35.1.bhatt.94a.*.02,35.1.bhatt.94a.*,-0.572478206
101,1.8,79,100,34.1.phillips.96a.*.02,34.1.phillips.96a.*,0.171966795
101,1.8,80,110,38.4.kallulli.10b.*.04,38.4.kallulli.10b.*,0.358078046
101,1.8,81,150,33.1.fox.65b.g.05,33.1.fox.65b.g,1.102523047
101,1.8,82,165,41.3.Rezac.3b1.g.03,41.3.Rezac.3b1.g,1.381689923
101,1.8,83,10,32.2.stroik.17a.*.08,32.2.stroik.17a.*,-1.503034458
101,1.8,84,100,34.1.phillips.96a.g.03,34.1.phillips.96a.g,0.171966795
101,1.8,85,55,41.4.Haegeman.4a.*.04,41.4.Haegeman.4a.*,-0.665533831
101,1.8,86,110,34.4.boskovic.3a.*.02,34.4.boskovic.3a.*,0.358078046
101,1.8,87,70,37.2.Sigurdsson.3d.*.06,37.2.Sigurdsson.3d.*,-0.386366956
101,1.8,88,70,32.3.Culicover.49a.g.07,32.3.Culicover.49a.g,-0.386366956
101,1.8,89,20,35.1.mcginnis.32b.*.08,35.1.mcginnis.32b.*,-1.316923208
101,1.8,90,20,32.1.martin.69b.*.08,32.1.martin.69b.*,-1.316923208
101,1.8,91,10,40.1.caponigro.23a.*.02,40.1.caponigro.23a.*,-1.503034458
101,1.8,92,35,35.3.hazout.67c.*.06,35.3.hazout.67c.*,-1.037756332
101,1.8,93,50,34.1.fox.26.*.02,34.1.fox.26.*,-0.758589457
101,1.8,94,130,34.1.phillips.3d.g.05,34.1.phillips.3d.g,0.730300547
101,1.8,95,130,34.4.boskovic.4a.g.03,34.4.boskovic.4a.g,0.730300547
101,1.8,96,180,40.1.caponigro.23cf.g.03,40.1.caponigro.23cf.g,1.660856799
101,1.8,97,80,34.1.basilico.62.*.06,34.1.basilico.62.*,-0.200255705
101,1.8,98,60,33.4.neeleman.100.*.04,33.4.neeleman.100.*,-0.572478206
101,1.8,99,110,33.2.bowers.13a.g.05,33.2.bowers.13a.g,0.358078046
101,1.8,100,150,32.3.fanselow.58b.*.08,32.3.fanselow.58b.*,1.102523047
101,1.8,101,30,41.3.Vicente.4a3.*.06,41.3.Vicente.4a3.*,-1.130811957
101,1.8,102,20,34.4.boskovic.4e.g.01,34.4.boskovic.4e.g,-1.316923208
101,1.8,103,20,35.1.mcginnis.63b.*.06,35.1.mcginnis.63b.*,-1.316923208
101,1.8,104,10,33.1.fox.65b.*.04,33.1.fox.65b.*,-1.503034458
101,1.8,105,100,34.1.basilico.96a.??.06,34.1.basilico.96a.??,0.171966795
101,1.8,106,60,35.1.bhatt.94b.g.03,35.1.bhatt.94b.g,-0.572478206
102,1.8,7,80,35.3.richards.17a.g.07,35.3.richards.17a.g,0.271609896
102,1.8,8,5,34.3.takano.9e.*.04,34.3.takano.9e.*,-0.838512296
102,1.8,9,95,41.3.Vicente.4a1.g.07,41.3.Vicente.4a1.g,0.493634335
102,1.8,10,2,37.3.becker.5b.*.08,37.3.becker.5b.*,-0.882917183
102,1.8,11,200,35.1.mcginnis.63a.g.07,35.1.mcginnis.63a.g,2.047805404
102,1.8,12,1,33.4.neeleman.18d.*.02,33.4.neeleman.18d.*,-0.897718813
102,1.8,13,70,33.2.bowers.69b.*.08,33.2.bowers.69b.*,0.123593604
102,1.8,14,40,32.4.lopez.9a.g.03,32.4.lopez.9a.g,-0.320455273
102,1.8,15,110,32.1.martin.1a.g.07,32.1.martin.1a.g,0.715658773
102,1.8,16,15,41.3.Rezac.3b2.*.02,41.3.Rezac.3b2.*,-0.690496004
102,1.8,17,125,32.2.stroik.17a.g.01,32.2.stroik.17a.g,0.937683212
102,1.8,18,140,34.3.takano.9e.g.05,34.3.takano.9e.g,1.15970765
102,1.8,19,8,34.1.basilico.44b.*.08,34.1.basilico.44b.*,-0.794107408
102,1.8,20,30,37.1.boeckx.5.*.02,37.1.boeckx.5.*,-0.468471565
102,1.8,21,20,34.4.haegeman.2a.*.08,34.4.haegeman.2a.*,-0.616487857
102,1.8,22,60,33.2.bowers.69a.g.01,33.2.bowers.69a.g,-0.024422688
102,1.8,23,3,32.2.nunes.3b.*.08,32.2.nunes.3b.*,-0.868115554
102,1.8,24,200,37.3.becker.5a.g.01,37.3.becker.5a.g,2.047805404
102,1.8,25,120,33.4.neeleman.18c.g.03,33.4.neeleman.18c.g,0.863675065
102,1.8,26,75,34.4.boskovic.3e.*.08,34.4.boskovic.3e.*,0.19760175
102,1.8,27,30,41.1.Muller.14c.g.01,41.1.Muller.14c.g,-0.468471565
102,1.8,28,40,32.2.stroik.4b.*.04,32.2.stroik.4b.*,-0.320455273
102,1.8,29,35,41.3.Vicente.4a6.*.02,41.3.Vicente.4a6.*,-0.394463419
102,1.8,30,20,34.1.basilico.62.g.07,34.1.basilico.62.g,-0.616487857
102,1.8,31,30,35.3.hazout.67a.g.07,35.3.hazout.67a.g,-0.468471565
102,1.8,32,150,32.1.martin.92b.g.03,32.1.martin.92b.g,1.307723942
102,1.8,33,150,34.1.basilico.44a.?.01,34.1.basilico.44a.?,1.307723942
102,1.8,34,160,32.3.Culicover.28c.g.07,32.3.Culicover.28c.g,1.455740235
102,1.8,35,10,34.3.heycock.16.*.08,34.3.heycock.16.*,-0.76450415
102,1.8,36,15,33.1.denDikken.58a.*.02,33.1.denDikken.58a.*,-0.690496004
102,1.8,37,100,35.2.larson.44c.g.05,35.2.larson.44c.g,0.567642481
102,1.8,38,3,38.3.hirose.4a.*.02,38.3.hirose.4a.*,-0.868115554
102,1.8,39,5,41.4.Haegeman.18a.g.07,41.4.Haegeman.18a.g,-0.838512296
102,1.8,40,15,41.3.Vicente.5a.*.04,41.3.Vicente.5a.*,-0.690496004
102,1.8,41,200,38.3.hirose.3a.g.03,38.3.hirose.3a.g,2.047805404
102,1.8,42,5,41.1.Muller.14c.*.08,41.1.Muller.14c.*,-0.838512296
102,1.8,43,30,33.2.bowers.13a.*.04,33.2.bowers.13a.*,-0.468471565
102,1.8,44,5,34.1.phillips.3e.*.04,34.1.phillips.3e.*,-0.838512296
102,1.8,45,40,32.3.fanselow.58a.g.01,32.3.fanselow.58a.g,-0.320455273
102,1.8,46,100,41.3.Vicente.4b6.g.03,41.3.Vicente.4b6.g,0.567642481
102,1.8,47,30,34.2.caponigro.13b.*.04,34.2.caponigro.13b.*,-0.468471565
102,1.8,48,20,35.3.richards.17b.*.06,35.3.richards.17b.*,-0.616487857
102,1.8,49,30,34.1.fox.23.g.03,34.1.fox.23.g,-0.468471565
102,1.8,50,5,32.1.martin.2c.*.06,32.1.martin.2c.*,-0.838512296
102,1.8,51,200,34.2.caponigro.13a.g.05,34.2.caponigro.13a.g,2.047805404
102,1.8,52,50,41.4.Haegeman.4c.g.05,41.4.Haegeman.4c.g,-0.172438981
102,1.8,53,20,32.1.martin.93b.*.02,32.1.martin.93b.*,-0.616487857
102,1.8,54,15,37.1.boeckx.8.g.03,37.1.boeckx.8.g,-0.690496004
102,1.8,55,200,34.3.heycock.16.g.01,34.3.heycock.16.g,2.047805404
102,1.8,56,30,41.4.Haegeman.18a.*.06,41.4.Haegeman.18a.*,-0.468471565
102,1.8,57,150,38.4.kallulli.10a.g.05,38.4.kallulli.10a.g,1.307723942
102,1.8,58,200,32.2.nunes.3a.g.01,32.2.nunes.3a.g,2.047805404
102,1.8,59,5,32.3.Culicover.28c.*.06,32.3.Culicover.28c.*,-0.838512296
102,1.8,60,40,34.4.haegeman.2a.g.01,34.4.haegeman.2a.g,-0.320455273
102,1.8,61,50,34.1.basilico.96b.g.07,34.1.basilico.96b.g,-0.172438981
102,1.8,62,50,32.2.stroik.4a.g.05,32.2.stroik.4a.g,-0.172438981
102,1.8,63,75,41.2.Bruening.33a.g.05,41.2.Bruening.33a.g,0.19760175
102,1.8,64,150,40.1.stepanov.4a.g.05,40.1.stepanov.4a.g,1.307723942
102,1.8,65,1,32.3.fanselow.59b.*.08,32.3.fanselow.59b.*,-0.897718813
102,1.8,66,150,33.1.denDikken.58a.g.03,33.1.denDikken.58a.g,1.307723942
102,1.8,67,200,32.1.martin.69a.g.01,32.1.martin.69a.g,2.047805404
102,1.8,68,5,32.4.lopez.10a.*.02,32.4.lopez.10a.*,-0.838512296
102,1.8,69,100,33.4.neeleman.100.g.05,33.4.neeleman.100.g,0.567642481
102,1.8,70,100,41.2.Bruening.33a.*.04,41.2.Bruening.33a.*,0.567642481
102,1.8,71,5,35.2.larson.44c.??.04,35.2.larson.44c.??,-0.838512296
102,1.8,72,30,40.1.stepanov.4b.*.04,40.1.stepanov.4b.*,-0.468471565
102,1.8,73,100,41.3.Vicente.5b.g.05,41.3.Vicente.5b.g,0.567642481
102,1.8,74,200,37.2.Sigurdsson.2a.g.07,37.2.Sigurdsson.2a.g,2.047805404
102,1.8,75,20,32.3.Culicover.49a.*.06,32.3.Culicover.49a.*,-0.616487857
102,1.8,76,20,35.1.mcginnis.32b.g.01,35.1.mcginnis.32b.g,-0.616487857
102,1.8,77,200,32.3.fanselow.59a.g.01,32.3.fanselow.59a.g,2.047805404
102,1.8,78,1,35.1.bhatt.94a.*.02,35.1.bhatt.94a.*,-0.897718813
102,1.8,79,30,34.1.phillips.96a.*.02,34.1.phillips.96a.*,-0.468471565
102,1.8,80,10,38.4.kallulli.10b.*.04,38.4.kallulli.10b.*,-0.76450415
102,1.8,81,200,33.1.fox.65b.g.05,33.1.fox.65b.g,2.047805404
102,1.8,82,30,41.3.Rezac.3b1.g.03,41.3.Rezac.3b1.g,-0.468471565
102,1.8,83,1,32.2.stroik.17a.*.08,32.2.stroik.17a.*,-0.897718813
102,1.8,84,30,34.1.phillips.96a.g.03,34.1.phillips.96a.g,-0.468471565
102,1.8,85,10,41.4.Haegeman.4a.*.04,41.4.Haegeman.4a.*,-0.76450415
102,1.8,86,50,34.4.boskovic.3a.*.02,34.4.boskovic.3a.*,-0.172438981
102,1.8,87,1,37.2.Sigurdsson.3d.*.06,37.2.Sigurdsson.3d.*,-0.897718813
102,1.8,88,100,32.3.Culicover.49a.g.07,32.3.Culicover.49a.g,0.567642481
102,1.8,89,1,35.1.mcginnis.32b.*.08,35.1.mcginnis.32b.*,-0.897718813
102,1.8,90,30,32.1.martin.69b.*.08,32.1.martin.69b.*,-0.468471565
102,1.8,91,1,40.1.caponigro.23a.*.02,40.1.caponigro.23a.*,-0.897718813
102,1.8,92,10,35.3.hazout.67c.*.06,35.3.hazout.67c.*,-0.76450415
102,1.8,93,20,34.1.fox.26.*.02,34.1.fox.26.*,-0.616487857
102,1.8,94,200,34.1.phillips.3d.g.05,34.1.phillips.3d.g,2.047805404
102,1.8,95,25,34.4.boskovic.4a.g.03,34.4.boskovic.4a.g,-0.542479711
102,1.8,96,200,40.1.caponigro.23cf.g.03,40.1.caponigro.23cf.g,2.047805404
102,1.8,97,10,34.1.basilico.62.*.06,34.1.basilico.62.*,-0.76450415
102,1.8,98,5,33.4.neeleman.100.*.04,33.4.neeleman.100.*,-0.838512296
102,1.8,99,150,33.2.bowers.13a.g.05,33.2.bowers.13a.g,1.307723942
102,1.8,100,10,32.3.fanselow.58b.*.08,32.3.fanselow.58b.*,-0.76450415
102,1.8,101,5,41.3.Vicente.4a3.*.06,41.3.Vicente.4a3.*,-0.838512296
102,1.8,102,10,34.4.boskovic.4e.g.01,34.4.boskovic.4e.g,-0.76450415
102,1.8,103,1,35.1.mcginnis.63b.*.06,35.1.mcginnis.63b.*,-0.897718813
102,1.8,104,5,33.1.fox.65b.*.04,33.1.fox.65b.*,-0.838512296
102,1.8,105,25,34.1.basilico.96a.??.06,34.1.basilico.96a.??,-0.542479711
102,1.8,106,1,35.1.bhatt.94b.g.03,35.1.bhatt.94b.g,-0.897718813
103,1.8,7,70,35.3.richards.17a.g.07,35.3.richards.17a.g,-0.546080854
103,1.8,8,10,34.3.takano.9e.*.04,34.3.takano.9e.*,-1.679812732
103,1.8,9,100,41.3.Vicente.4a1.g.07,41.3.Vicente.4a1.g,0.020785084
103,1.8,10,20,37.3.becker.5b.*.08,37.3.becker.5b.*,-1.490857419
103,1.8,11,150,35.1.mcginnis.63a.g.07,35.1.mcginnis.63a.g,0.965561649
103,1.8,12,30,33.4.neeleman.18d.*.02,33.4.neeleman.18d.*,-1.301902106
103,1.8,13,175,33.2.bowers.69b.*.08,33.2.bowers.69b.*,1.437949932
103,1.8,14,120,32.4.lopez.9a.g.03,32.4.lopez.9a.g,0.39869571
103,1.8,15,175,32.1.martin.1a.g.07,32.1.martin.1a.g,1.437949932
103,1.8,16,75,41.3.Rezac.3b2.*.02,41.3.Rezac.3b2.*,-0.451603198
103,1.8,17,120,32.2.stroik.17a.g.01,32.2.stroik.17a.g,0.39869571
103,1.8,18,130,34.3.takano.9e.g.05,34.3.takano.9e.g,0.587651023
103,1.8,19,20,34.1.basilico.44b.*.08,34.1.basilico.44b.*,-1.490857419
103,1.8,20,20,37.1.boeckx.5.*.02,37.1.boeckx.5.*,-1.490857419
103,1.8,21,75,34.4.haegeman.2a.*.08,34.4.haegeman.2a.*,-0.451603198
103,1.8,22,175,33.2.bowers.69a.g.01,33.2.bowers.69a.g,1.437949932
103,1.8,23,10,32.2.nunes.3b.*.08,32.2.nunes.3b.*,-1.679812732
103,1.8,24,75,37.3.becker.5a.g.01,37.3.becker.5a.g,-0.451603198
103,1.8,25,170,33.4.neeleman.18c.g.03,33.4.neeleman.18c.g,1.343472275
103,1.8,26,30,34.4.boskovic.3e.*.08,34.4.boskovic.3e.*,-1.301902106
103,1.8,27,25,41.1.Muller.14c.g.01,41.1.Muller.14c.g,-1.396379763
103,1.8,28,100,32.2.stroik.4b.*.04,32.2.stroik.4b.*,0.020785084
103,1.8,29,70,41.3.Vicente.4a6.*.02,41.3.Vicente.4a6.*,-0.546080854
103,1.8,30,110,34.1.basilico.62.g.07,34.1.basilico.62.g,0.209740397
103,1.8,31,150,35.3.hazout.67a.g.07,35.3.hazout.67a.g,0.965561649
103,1.8,32,160,32.1.martin.92b.g.03,32.1.martin.92b.g,1.154516962
103,1.8,33,155,34.1.basilico.44a.?.01,34.1.basilico.44a.?,1.060039306
103,1.8,34,180,32.3.Culicover.28c.g.07,32.3.Culicover.28c.g,1.532427588
103,1.8,35,15,34.3.heycock.16.*.08,34.3.heycock.16.*,-1.585335076
103,1.8,36,20,33.1.denDikken.58a.*.02,33.1.denDikken.58a.*,-1.490857419
103,1.8,37,180,35.2.larson.44c.g.05,35.2.larson.44c.g,1.532427588
103,1.8,38,30,38.3.hirose.4a.*.02,38.3.hirose.4a.*,-1.301902106
103,1.8,39,80,41.4.Haegeman.18a.g.07,41.4.Haegeman.18a.g,-0.357125542
103,1.8,40,50,41.3.Vicente.5a.*.04,41.3.Vicente.5a.*,-0.92399148
103,1.8,41,180,38.3.hirose.3a.g.03,38.3.hirose.3a.g,1.532427588
103,1.8,42,60,41.1.Muller.14c.*.08,41.1.Muller.14c.*,-0.735036167
103,1.8,43,70,33.2.bowers.13a.*.04,33.2.bowers.13a.*,-0.546080854
103,1.8,44,30,34.1.phillips.3e.*.04,34.1.phillips.3e.*,-1.301902106
103,1.8,45,160,32.3.fanselow.58a.g.01,32.3.fanselow.58a.g,1.154516962
103,1.8,46,150,41.3.Vicente.4b6.g.03,41.3.Vicente.4b6.g,0.965561649
103,1.8,47,45,34.2.caponigro.13b.*.04,34.2.caponigro.13b.*,-1.018469137
103,1.8,48,190,35.3.richards.17b.*.06,35.3.richards.17b.*,1.721382901
103,1.8,49,190,34.1.fox.23.g.03,34.1.fox.23.g,1.721382901
103,1.8,50,40,32.1.martin.2c.*.06,32.1.martin.2c.*,-1.112946793
103,1.8,51,155,34.2.caponigro.13a.g.05,34.2.caponigro.13a.g,1.060039306
103,1.8,52,60,41.4.Haegeman.4c.g.05,41.4.Haegeman.4c.g,-0.735036167
103,1.8,53,40,32.1.martin.93b.*.02,32.1.martin.93b.*,-1.112946793
103,1.8,54,140,37.1.boeckx.8.g.03,37.1.boeckx.8.g,0.776606336
103,1.8,55,140,34.3.heycock.16.g.01,34.3.heycock.16.g,0.776606336
103,1.8,56,75,41.4.Haegeman.18a.*.06,41.4.Haegeman.18a.*,-0.451603198
103,1.8,57,180,38.4.kallulli.10a.g.05,38.4.kallulli.10a.g,1.532427588
103,1.8,58,140,32.2.nunes.3a.g.01,32.2.nunes.3a.g,0.776606336
103,1.8,59,75,32.3.Culicover.28c.*.06,32.3.Culicover.28c.*,-0.451603198
103,1.8,60,110,34.4.haegeman.2a.g.01,34.4.haegeman.2a.g,0.209740397
103,1.8,61,140,34.1.basilico.96b.g.07,34.1.basilico.96b.g,0.776606336
103,1.8,62,90,32.2.stroik.4a.g.05,32.2.stroik.4a.g,-0.168170229
103,1.8,63,90,41.2.Bruening.33a.g.05,41.2.Bruening.33a.g,-0.168170229
103,1.8,64,120,40.1.stepanov.4a.g.05,40.1.stepanov.4a.g,0.39869571
103,1.8,65,80,32.3.fanselow.59b.*.08,32.3.fanselow.59b.*,-0.357125542
103,1.8,66,160,33.1.denDikken.58a.g.03,33.1.denDikken.58a.g,1.154516962
103,1.8,67,155,32.1.martin.69a.g.01,32.1.martin.69a.g,1.060039306
103,1.8,68,110,32.4.lopez.10a.*.02,32.4.lopez.10a.*,0.209740397
103,1.8,69,140,33.4.neeleman.100.g.05,33.4.neeleman.100.g,0.776606336
103,1.8,70,70,41.2.Bruening.33a.*.04,41.2.Bruening.33a.*,-0.546080854
103,1.8,71,180,35.2.larson.44c.??.04,35.2.larson.44c.??,1.532427588
103,1.8,72,100,40.1.stepanov.4b.*.04,40.1.stepanov.4b.*,0.020785084
103,1.8,73,150,41.3.Vicente.5b.g.05,41.3.Vicente.5b.g,0.965561649
103,1.8,74,140,37.2.Sigurdsson.2a.g.07,37.2.Sigurdsson.2a.g,0.776606336
103,1.8,75,80,32.3.Culicover.49a.*.06,32.3.Culicover.49a.*,-0.357125542
103,1.8,76,120,35.1.mcginnis.32b.g.01,35.1.mcginnis.32b.g,0.39869571
103,1.8,77,120,32.3.fanselow.59a.g.01,32.3.fanselow.59a.g,0.39869571
103,1.8,78,90,35.1.bhatt.94a.*.02,35.1.bhatt.94a.*,-0.168170229
103,1.8,79,80,34.1.phillips.96a.*.02,34.1.phillips.96a.*,-0.357125542
103,1.8,80,130,38.4.kallulli.10b.*.04,38.4.kallulli.10b.*,0.587651023
103,1.8,81,140,33.1.fox.65b.g.05,33.1.fox.65b.g,0.776606336
103,1.8,82,175,41.3.Rezac.3b1.g.03,41.3.Rezac.3b1.g,1.437949932
103,1.8,83,40,32.2.stroik.17a.*.08,32.2.stroik.17a.*,-1.112946793
103,1.8,84,35,34.1.phillips.96a.g.03,34.1.phillips.96a.g,-1.20742445
103,1.8,85,30,41.4.Haegeman.4a.*.04,41.4.Haegeman.4a.*,-1.301902106
103,1.8,86,60,34.4.boskovic.3a.*.02,34.4.boskovic.3a.*,-0.735036167
103,1.8,87,15,37.2.Sigurdsson.3d.*.06,37.2.Sigurdsson.3d.*,-1.585335076
103,1.8,88,120,32.3.Culicover.49a.g.07,32.3.Culicover.49a.g,0.39869571
103,1.8,89,30,35.1.mcginnis.32b.*.08,35.1.mcginnis.32b.*,-1.301902106
103,1.8,90,35,32.1.martin.69b.*.08,32.1.martin.69b.*,-1.20742445
103,1.8,91,20,40.1.caponigro.23a.*.02,40.1.caponigro.23a.*,-1.490857419
103,1.8,92,90,35.3.hazout.67c.*.06,35.3.hazout.67c.*,-0.168170229
103,1.8,93,175,34.1.fox.26.*.02,34.1.fox.26.*,1.437949932
103,1.8,94,130,34.1.phillips.3d.g.05,34.1.phillips.3d.g,0.587651023
103,1.8,95,120,34.4.boskovic.4a.g.03,34.4.boskovic.4a.g,0.39869571
103,1.8,96,155,40.1.caponigro.23cf.g.03,40.1.caponigro.23cf.g,1.060039306
103,1.8,97,40,34.1.basilico.62.*.06,34.1.basilico.62.*,-1.112946793
103,1.8,98,50,33.4.neeleman.100.*.04,33.4.neeleman.100.*,-0.92399148
103,1.8,99,130,33.2.bowers.13a.g.05,33.2.bowers.13a.g,0.587651023
103,1.8,100,130,32.3.fanselow.58b.*.08,32.3.fanselow.58b.*,0.587651023
103,1.8,101,90,41.3.Vicente.4a3.*.06,41.3.Vicente.4a3.*,-0.168170229
103,1.8,102,70,34.4.boskovic.4e.g.01,34.4.boskovic.4e.g,-0.546080854
103,1.8,103,80,35.1.mcginnis.63b.*.06,35.1.mcginnis.63b.*,-0.357125542
103,1.8,104,100,33.1.fox.65b.*.04,33.1.fox.65b.*,0.020785084
103,1.8,105,110,34.1.basilico.96a.??.06,34.1.basilico.96a.??,0.209740397
103,1.8,106,70,35.1.bhatt.94b.g.03,35.1.bhatt.94b.g,-0.546080854
104,2.1,7,100,34.4.boskovic.4b.g.04,34.4.boskovic.4b.g,0.422701768
104,2.1,8,90,38.3.haddican.39.*.07,38.3.haddican.39.*,0.229687262
104,2.1,9,140,41.3.Landau.10b.*.07,41.3.Landau.10b.*,1.194759791
104,2.1,10,100,32.1.martin.27b.g.04,32.1.martin.27b.g,0.422701768
104,2.1,11,150,38.4.kallulli.4b.g.08,38.4.kallulli.4b.g,1.387774296
104,2.1,12,100,41.4.Haegeman.22d.*.05,41.4.Haegeman.22d.*,0.422701768
104,2.1,13,150,32.1.martin.22a.g.06,32.1.martin.22a.g,1.387774296
104,2.1,14,150,41.4.Haegeman.22d.g.04,41.4.Haegeman.22d.g,1.387774296
104,2.1,15,90,33.1.denDikken.72b.*.05,33.1.denDikken.72b.*,0.229687262
104,2.1,16,40,38.4.kallulli.4b.*.01,38.4.kallulli.4b.*,-0.735385267
104,2.1,17,40,34.1.phillips.67c.g.04,34.1.phillips.67c.g,-0.735385267
104,2.1,18,100,37.4.nakajima.4a.g.02,37.4.nakajima.4a.g,0.422701768
104,2.1,19,20,33.3.boskovic.48d.*.07,33.3.boskovic.48d.*,-1.121414279
104,2.1,20,150,35.3.hazout.60b.g.06,35.3.hazout.60b.g,1.387774296
104,2.1,21,150,32.3.Culicover.32a.*.07,32.3.Culicover.32a.*,1.387774296
104,2.1,22,100,32.4.lopez.14b.g.08,32.4.lopez.14b.g,0.422701768
104,2.1,23,100,34.3.heycock.55a.g.06,34.3.heycock.55a.g,0.422701768
104,2.1,24,100,34.2.panagiotidis.6.g.06,34.2.panagiotidis.6.g,0.422701768
104,2.1,25,50,34.3.heycock.82a.*.03,34.3.heycock.82a.*,-0.542370761
104,2.1,26,100,33.1.denDikken.5a.g.04,33.1.denDikken.5a.g,0.422701768
104,2.1,27,50,41.3.Vicente.8a.*.01,41.3.Vicente.8a.*,-0.542370761
